MessageId,ChatId,Order,Read,Edited
ISzAKeqSC,Wjqd,99,True,False
VcYMvALYo,SZJNAnBdC,20,False,False
Ojgla,NhfLhELYT,66,True,True
qeZi,fJrbN,25,True,True
QGGHQA,uCgk,32,False,False
kCHtJQ,qQFP,80,True,True
aTQpn,bjBzsnulJ,85,True,False
bSLihjxfn,LYBd,92,False,True
MXqu,Fyqx,29,True,False
qYBrCw,arRcfjm,75,True,False
qeTYpmUg,Nld,21,True,False
lQEOX,fudXh,70,True,True
eRGTYTUY,yy,34,False,True
ELUZRPY,cAaXyicrPa,75,False,True
Jwp,UEbViZ,63,True,True
ECjVdaO,KOpcO,53,False,False
Piys,RWFnUg,2,False,False
Xg,oHIb,13,False,True
jb,mKOzdVew,33,False,True
Qs,wjtkhwP,28,True,True
EwOyWHjEh,EnxOYVP,64,True,False
HAUnSd,CpZfjewPe,45,False,True
LUoUuS,bC,56,True,False
lJ,EWC,87,False,True
iUMUc,Mv,85,True,False
eRGTYTUY,TueQHTJtgv,98,True,False
DkzrRckaL,MyHsyY,69,False,False
GFOIfu,phGSL,20,False,False
xQGBC,BlfjxT,91,False,False
RUUKIK,jSAqVWIMi,62,False,False
PkrONHsn,jeUMadpUGp,23,False,False
owc,tQkwrTzo,9,True,True
xYqkYc,HxiJIy,81,False,True
dYhoDEO,pEoMsFG,88,False,True
BBCPXwywf,KlRygDeSGi,62,True,False
GoeQYdCJq,fhqtFV,84,True,False
lvZdVcLt,TqUXFXHME,20,False,False
lkiXmnMeq,cAVsegKTOn,32,True,True
nJGf,MSktd,2,False,False
ebpsddFUy,nCwxfM,57,True,False
gcjHq,UNJqneDZbm,6,False,False
xYkX,Oj,31,False,True
khZvwJ,nPHpkfx,43,True,True
ZdZZNtNSLR,HhQKNooTJ,83,True,False
RuCLYzqHc,bC,82,True,True
NHtOh,SZJNAnBdC,58,True,True
jDP,Fb,50,False,False
xOhE,KPzLhXXT,49,False,True
LvdBnt,VcqTUoWir,25,True,False
aZvMRk,XcpSUR,32,False,False
BHMImROs,Zpni,84,False,True
qP,uX,78,True,True
TBzVzGuJwN,YO,70,True,True
JooJ,yiHQujJ,67,False,False
Gulb,CtB,80,True,True
aJEgGuEJSk,PUIEtjW,26,False,False
ecnsxk,bDtSckZv,66,False,False
atrt,Adz,30,True,False
oLqov,yYMgdLTvX,86,True,True
Ldd,DNayH,89,True,False
oxRb,QygUO,37,True,True
rpCTdRV,QRPhkZ,97,False,True
wYUEX,aAGvle,92,False,False
ELUZRPY,SrIcLMHXmA,2,False,True
ScbcooYGbV,TJpmVKLZ,41,True,True
unOiVoCv,yI,19,True,False
PlcHAA,lnGDkS,23,False,True
dKVhGFbvp,YkLdyBnKAw,75,True,True
aoGdnFxfN,XslpYJV,46,True,False
ZZeBHYMiX,tiCkTWY,99,False,True
WjUHP,Kfe,69,False,True
dbTcp,Ybq,55,True,False
eXRnRnIE,mDE,89,False,True
bcvZc,jdfV,75,False,True
eFfMzVst,YrUZiZcl,84,True,False
bBGfpg,UrlfRlnbXp,55,True,True
VHL,faFkdT,57,True,True
juR,edv,18,True,False
hyLqX,kEjXOngoz,18,True,False
MYrxPgasrH,dYTpoONYru,73,False,True
LK,Fruz,56,True,True
eI,WrshcD,15,True,False
vyQENlO,TRYoKIAR,75,False,True
hhfRJ,prbSI,53,False,False
KCnmdiU,rEQOd,30,False,False
RgSOIixpiR,pefIMeDuRq,86,False,True
Hmq,oeMgLOq,31,False,True
nuKZ,PhWsm,22,False,True
UDE,KDDmnVhi,31,True,True
OxONM,cNYg,53,True,True
WC,xFWLJvJD,83,True,False
XslDrGuK,yMCrAi,37,False,False
PWjN,eCpxD,9,False,False
Sv,KNJYURRYJt,81,False,False
sBehbt,OQNDadwUI,88,True,True
NIChgNN,RwEYMxGD,31,True,False
zmmgcZCjzS,cXyb,38,True,False
Nc,AIAkGLIK,48,False,True
bSUWUSgzR,BIkEfEurW,61,False,True
wpYPoLZt,ExuBJa,58,True,True
StcfSp,aUxfDvwlxN,51,False,True
txzRX,AQpxabvHU,18,True,False
PjXxRfs,AQpxabvHU,95,False,True
TbFEmUeq,YOPIg,81,True,False
ZyK,HiWRPVXiY,9,True,False
HJEGIcr,citzB,94,True,True
zrbb,JQIYjIF,43,False,True
bF,XslpYJV,95,False,True
fvqXUXsFC,XBmJgFw,31,True,True
bHe,TPs,30,False,True
YNYVsDdz,Sxfgsg,12,False,False
crxlspcsyn,frVVE,43,True,True
tpDUbFqE,zvRaNRa,80,True,True
ZUQhJQuSD,Ccxl,27,True,False
uDwtxPW,Fb,50,True,True
sPNiXQJRvy,uKJ,11,False,True
PZq,vXvWNK,27,True,True
wQLgUVnQ,grRT,16,False,False
ALLdiR,KugR,35,False,False
rpCTdRV,PHu,22,True,True
PlcHAA,kSgJGB,7,True,False
TGcx,BxqQtqUzxS,5,False,False
Xow,aPR,26,True,True
ioNDGoL,XY,61,True,False
bpvOf,spOc,41,True,True
BSXmixip,SJpxhJtZ,84,False,True
PcZkyIg,BqJI,92,False,True
rcBz,XwIlXiU,11,False,True
WhiFcT,KLkAWmwGMS,24,False,True
wLjLwUwk,atocPhJI,11,True,False
FGJwMYszXN,bbbt,52,True,False
sLwSz,dPLhzUFvAE,16,False,True
etgmiGRRD,sGAQAMuD,25,False,False
EwsnTwJwAB,FbyPgs,44,True,True
LxkHEIDOY,dmA,90,True,True
LZwrYdF,VvVGm,48,True,True
etLvFhlH,pBwKsKPip,81,True,False
RjdsUGXRi,nCPmvyWkys,31,False,False
ZLVIj,GQvsIb,21,False,True
iOetgsmy,tde,79,False,True
eTcSuAJ,SslRr,67,True,True
xkfUgsCw,CeoUOZLDH,51,False,False
fo,LsWcCG,35,True,True
nTQ,DR,84,False,False
nEloYhZYzk,UEbViZ,70,True,False
vQqdfHx,nOOShMTy,66,False,False
PqbR,qmkxH,11,True,True
Ekh,GyPLnuVqRz,5,True,True
bshi,gWEcnah,60,True,True
UZWTEl,DYlLfELyl,42,False,False
KDH,NjBrMqVt,75,True,False
gHRQAaGzu,HjkJpSAM,66,False,False
PKF,PRnLHkzy,1,False,False
kLIa,QNNWWJXCH,55,False,False
EwsnTwJwAB,tIJAnnVsqv,23,False,False
PMAH,VUFMQXBVK,46,True,True
vUdetawv,lutQghXIb,32,False,False
SKcBr,oZugy,67,False,True
ywoUwmUWv,MZXvIONMJ,8,True,False
uDwtxPW,jblmTbior,2,True,False
uzpwr,cAaXyicrPa,1,False,True
ATnobL,fPjONF,99,False,True
iCvQFv,diMggB,58,True,True
HgF,sFAYj,55,True,False
QrCsqPy,qztt,2,True,False
QbPg,cHEmMArWQP,46,False,True
ovOWrh,TKEyUAO,49,False,True
cBWg,xIt,67,True,False
wG,MMcw,12,True,False
HKBtBa,BiH,93,True,True
baLFRxcyj,yjamILsAtX,17,True,False
mSAXC,jE,8,False,True
Hs,KlWTJS,35,False,False
PmqIyIrbH,HwiuGY,11,True,True
MwjtXrMC,tQkwrTzo,46,False,False
IsfenEsyZr,VZUyZxmuqE,30,False,False
QAmBP,Mv,67,True,False
DD,NiM,100,False,True
jpqn,ilRuZ,15,True,False
EMcg,qqBBxILO,5,True,True
heCfViphQ,udyWeTinU,60,False,True
rOjhSRxY,euMi,75,True,True
NwsURiZk,oZugy,32,True,False
MdkwlUM,zaaKzIwyK,43,False,False
JqUGMx,LfjlsxK,36,True,False
Lq,HgUEtZ,40,False,True
fOOEpn,ZSwsWCnW,71,True,True
SjOg,wUa,58,True,True
ULjzosW,EiDaUl,56,True,False
YdJROlTnv,uWGqbm,69,True,False
LnzyNrJiH,RKjlESpmUq,48,False,True
BYTN,QddUURy,73,False,True
LgfUNqnB,vvFw,98,False,True
uipodq,mPV,55,True,False
AWc,nlGuuAl,8,False,True
umsaRvIsZ,PuDbVPdj,47,True,True
yETbUDE,LsWkl,53,False,False
cRKVeJLn,XydfNOB,27,False,True
UolN,Dhox,4,False,False
rtkrxc,uxTCQo,36,False,False
ukiUpU,VOxOhyyVaX,46,True,False
uefiF,ADcXvzf,33,False,True
ifTKLqe,fQeoZcAwo,27,True,False
ZxiZwF,IAIrriSzgI,25,False,False
eNhRkRof,VzrNIdq,39,False,True
YwkxbnCNvZ,MnHzuDiVV,24,True,True
nOJDUPU,bzGYZ,94,False,False
UZZjEXzNuu,WItEo,12,False,False
nMcDpbrlMf,eMv,76,True,False
JooJ,dbnozMWTE,91,True,True
liEIy,IpGQ,29,False,True
OWyrNb,tvOUEWBF,47,False,True
MaLwlrCvt,UAjaJ,43,True,True
tePbFC,wzn,45,True,False
SfoVQqpHA,QaXGPz,48,True,False
vsVROb,ZUmVFACwi,49,True,True
uSgyyCg,FPymaLEUUN,60,True,False
pTldF,IJH,57,False,False
cdoc,BqJI,66,True,False
Qs,RYVZWHvPy,7,False,True
gSVKqScSU,RwqJpdko,53,False,True
IpiFPPUd,hLaPF,74,False,False
BoGvtFZ,MN,82,True,True
fZSJiT,DkokslsZIP,17,False,True
rX,bCYLmMc,66,True,False
NuR,MxxB,37,False,True
PkBDtrK,RKxoGu,59,False,False
QbPg,lmRLwyPs,89,False,False
BRvFmV,lWvJ,78,True,False
slipzA,WBqvWm,76,False,True
wQLgUVnQ,bz,14,True,True
QJILNm,nDjy,77,False,True
tmGCAfNDa,qLiZwzG,99,True,True
wJlGytpp,FjMbHF,21,False,True
HegpGj,vrQ,55,True,True
WPFym,YBVYfTMN,10,True,True
ZgWvPk,MwlbeoefX,51,False,True
SzdllDBZaa,rWI,25,True,True
GjkAQAONg,FsTXzF,35,False,False
jlTH,svEGsm,70,False,True
zdW,niXht,18,False,True
vthUj,UBbcpGKF,37,True,True
Gzwob,TGaKoyMi,4,True,False
hybNHl,PCfaOxZLZ,97,False,False
BFwh,lgfNhrv,40,False,True
ohWRNf,AqKFIir,65,False,False
vEVop,KMvqgXsywx,52,True,True
laDgcXbG,UrfOWI,97,True,True
GMmw,undKDdA,74,True,True
EXFdRk,ZNofMBsPE,19,False,True
GoeQYdCJq,AOg,98,False,True
rqJBCaEO,mCGBAd,52,True,False
cYHuXg,SwiSGxtS,86,True,False
xsHmyWnAZ,mavaEkeoIh,29,False,False
JvryUlZFR,bFSHl,96,True,False
BxFidt,MwlbeoefX,29,False,True
tOUtWpGr,xXthAfWnvS,25,False,False
WxcfRbGuWz,EfAwVaowqn,22,False,True
ecXNcL,JzB,62,False,True
eYVBhu,Dtoymle,92,True,True
HsPVEUsS,waAzv,80,False,True
daUOL,dtbjiZnuHg,83,True,True
BACbP,lCXskc,66,False,False
FeUaNX,lgH,78,False,True
FeStBm,lPBMzzZLhx,27,True,True
WC,KZmY,15,False,True
AaKzcJ,lbuMOHCMH,39,True,False
wOMaUU,DKkrQrE,6,False,False
bSLihjxfn,Ul,82,False,True
FpExLk,uz,45,False,False
zdDPP,OmXPZnnI,66,True,False
XcQB,Rgjx,92,True,True
aDjVSmWb,SSX,21,True,True
UWt,PEcHYDy,66,False,True
KDvLqMVEJL,oZugy,83,True,False
ujcbtfKRe,pxIDCAytrS,74,True,True
NIjwd,kDdZzrL,29,False,False
rEu,UWSkXqvS,81,False,False
OoTkglQrZW,seg,53,True,True
xsHmyWnAZ,rIDzAbg,72,True,False
XXNYz,gF,70,True,True
qfOkQXjY,hrcw,66,True,True
SQCZP,nSdMZMs,53,False,False
SUjVbx,wPsFnzq,60,False,True
IasbGvDd,cIRwPIsrhc,20,False,False
spYFbRGo,HoHmMmoUN,58,True,False
qdmAMRBHme,anuBx,24,True,True
kGSlj,NFeVSk,51,True,True
kMYsaDtCVI,HGW,85,False,False
yMLbAz,UNhXZwETRB,50,True,True
Wxll,ZJk,67,False,True
nhkJigSRvi,kSgJGB,59,False,True
MlwOY,GyPLnuVqRz,49,False,False
cB,yNVdrg,58,False,True
sBMolBu,VfTqvvB,81,False,False
lSbmJ,wwx,77,True,False
VtlUGn,mDE,87,False,True
qocMTfx,tzJyFDPlGp,70,False,False
vJ,oiIMz,60,True,True
IXppz,SSeH,48,True,True
tFjLIamRPc,WQn,33,False,True
sAVmgwa,FyMVdJ,6,True,True
rFhBtZN,aAbizJPjeZ,47,True,True
TQg,AmG,53,True,False
OyEXiECv,nvKMq,11,True,True
rbnDxGvCxW,EFNDPXCo,29,False,False
Wbz,FnTPChSfX,12,True,False
VCKVUn,iylZ,82,True,False
wpBDH,EQX,17,False,True
GvmjBKPT,UNhXZwETRB,24,True,True
euLm,PpErnzJ,56,False,True
bsDvv,qhFNp,4,True,True
rXEQlKhUNO,xPWHjVx,85,False,True
WtMSI,ektUSAsP,63,True,True
Ps,YERLxPJg,65,True,False
DUyhR,VObohXQtwu,41,True,True
rnxSiiw,tZnSOOa,56,True,False
aHaviNXb,OLtPiT,40,True,False
nYMNy,sUDkYUelmx,53,False,True
pOZqXFkBVS,nToz,54,False,True
rhNEZOJ,uiajenShT,87,True,True
hBPKzRnAz,EFNDPXCo,32,True,True
SUjVbx,ZLeO,49,False,True
tiy,nFHpdm,32,True,False
BedjlU,owxR,52,False,False
xcbCylxXf,usCKXO,18,False,True
cYHuXg,hH,1,True,False
zdLdVggLk,CeCWczooxx,33,True,True
hDYrmCI,NSCyeTMU,71,False,True
dfppbPD,jOmCNeTt,42,True,True
RjX,SMEkk,99,True,False
GBpTigf,QqotYWocAs,17,False,False
zLrBMDsbtp,SOahgthfU,37,True,True
Dph,CXBOE,14,True,True
Ovf,ZdYEDMZgy,11,True,False
KxvABzfArK,MAqs,24,False,False
kMYsaDtCVI,NVLuiaV,25,False,False
OPixQlFnh,KlRygDeSGi,38,False,True
LbanocVI,yLPtTKGdy,94,True,True
EJL,vBTagOdi,59,False,True
kgdMMZ,XrlXZNuuEd,50,False,True
XmKHakZW,eCY,73,False,True
Irt,zvRaNRa,87,True,True
YbCPdSyUP,Hqcve,79,True,False
WC,vDqzbD,47,False,True
hPxAIscr,ghLRSyWo,95,True,True
ziBxeAe,cux,17,False,True
RsvWiDqp,bpb,86,True,False
MVa,FyVggyQ,44,False,False
lkiXmnMeq,jrks,40,False,True
MNhvwq,AZFC,21,True,True
FJAaYsX,zkAxXjnQQI,10,True,False
wdyStnxe,olmcx,88,False,True
XbwCRug,JKgv,9,True,False
ALLdiR,Rgjx,12,False,True
jXhbcR,RcCWOAULUs,87,True,True
aAugLqsY,FpKc,16,True,False
wdXdSPSQq,cTZbUDMen,22,True,False
EZJCy,HAYQFUoYnD,85,True,True
XAlLz,ccTRIytat,71,False,False
tji,wKpHUxXZ,42,False,False
MTsYP,UCj,3,True,False
FeStBm,OMEKEyWSc,66,True,True
fWjvM,bQoP,91,False,True
EYjeHOPMP,DLtXA,13,False,True
ybGllfWG,etrYAblpR,88,True,True
HeaPsNboz,wQmIdyynVG,85,True,False
PvO,PBdPa,41,True,True
aGzjYXT,lsKzoDMBFW,78,True,True
Ncd,zjph,14,True,True
PZq,LceKwFkpIx,60,False,True
JE,bjDwImA,16,False,True
hM,auV,21,True,True
MdStYbkfX,RVdTHQE,88,False,True
uyO,YjokKPhOZm,6,False,False
LslnpRR,ZoTwsYGkCN,60,True,True
DlZMsBJE,zZvQoqvWO,77,True,False
oM,cduutixkAX,57,True,True
djR,dPKqFpHpNr,42,False,False
ZrSvghv,QnJYuEj,61,False,True
pfPSxRrN,GoLuCh,74,False,False
kIRHqtqF,fRpX,32,False,False
dVP,DVGSKhzzH,6,False,True
MSt,UUHe,90,True,False
PH,ti,31,False,True
WVErhIRVkr,tnA,41,True,True
XcgbwhRH,arlDxNSwfQ,54,False,True
bgcIk,wVau,80,False,True
xiCFiFOEGn,aTsEwmPiWP,57,False,False
ZCrvnQw,pEoMsFG,39,False,True
wkToZGPgRw,PYe,20,True,True
OODPnAYXl,WKLaKS,81,False,True
fZVUbhT,NFLnXWNIm,67,False,False
TPCXdTb,swERyGy,87,True,False
CqohxDy,dmA,75,False,True
PRkxaV,aLR,46,False,True
vFbCMNK,iSNtfiiFMw,52,True,True
cZsdnL,Rjnmbe,69,False,True
WZckGRu,aBHfgG,3,False,False
bDGwRGXgd,WEz,82,False,False
bGyZwi,WG,5,True,False
mSrxvZMLa,aKYOCVQR,18,True,True
MzkPnSVHU,BdzZGId,59,False,True
BGS,nXR,98,False,False
LsTxsiuH,SOrb,3,False,False
HtMVXfL,oWbz,40,False,True
tFtOgf,ZlOzPzzK,29,False,False
cZsdnL,HFhj,90,False,True
DIsPZcQEt,rgtZSxgZ,7,False,False
hKAlsxn,aVFWBj,45,True,False
DOx,oPfkY,8,True,False
ZcoCET,Etb,16,False,False
tzBEqfu,inddVgOep,86,False,True
QuJkCOJ,NwbrV,51,False,True
QWtgwT,vRvKHl,78,False,False
sNietpsWEy,bDRapRFk,22,True,False
ZnsPl,qHKoseD,73,True,True
aNtd,uHfvM,89,False,False
rToNcdi,dtOYvHQcjk,19,False,False
GvmjBKPT,gnVEttBb,79,False,True
uUikK,jzg,71,True,False
jXXHqR,ltNLR,3,False,True
lITu,EshXZwUPqw,93,False,True
PqxonSgu,nMnCgbBmr,73,False,False
ukSHxp,zDinU,6,True,True
xsHmyWnAZ,AuNInm,4,False,True
gmMSSaS,YtGaxVKQCH,72,False,True
mr,taVPU,94,True,True
umAZK,ISIPokLAMY,69,True,True
eJWmkP,XGDdv,77,True,False
TD,JcGxcOvnmI,73,True,True
VUfEJVOth,ctrXyn,82,True,True
lvZdVcLt,RPxcbH,75,False,True
AlzO,cjVPkE,36,False,False
DrzyMx,CvzF,71,True,True
TyQgx,rRVljF,47,True,True
emZf,vgQ,50,False,False
UncEZpYGAU,iOD,63,True,False
orrgfsxsI,qSA,96,False,False
LrTGinQN,swPa,3,True,True
PHOq,rxZDdyXD,97,True,True
VgVcmwnJt,yJjxf,27,False,True
EmIbWmogxA,Dtjk,54,False,True
zRFbqtyJdz,bwBzNQOaG,87,False,False
yowMvCq,KMvqgXsywx,70,True,True
xxjevwlD,MsJur,41,True,True
iiipwpQlJ,wKwAfJ,40,False,False
XSBJX,EvhUhul,78,False,False
HihqriwK,RxSlLi,73,True,False
wazSOkDoOY,FQjEwKd,16,True,True
nS,sGAQAMuD,91,True,False
ZwQYHD,NxxMf,75,False,False
EWtwZJXOLP,QMzmGZHqE,86,True,False
aEBMe,Qv,78,True,True
mTmlVyF,rmtOzmAev,68,True,False
Zwbg,bXibaLS,66,False,True
qIhx,CNQ,22,False,False
CmwiOCMn,DBS,36,False,False
oQoiuMl,rli,86,True,True
VLepT,aOBQaK,88,False,True
ODlNkt,AolpHX,54,True,True
exB,graoqxX,4,False,True
pZk,ZQeSTzg,40,True,False
nJGf,kPrxTqIK,39,False,True
QxZf,oEdyLEIF,13,True,True
htgVGLDI,YJXGIN,67,True,False
Fvd,vrQ,71,False,True
KnYr,Exxv,56,False,False
HaNqq,bAXldu,53,True,False
MSGH,fiXP,89,False,False
JJEcOMFT,mnePnm,71,True,False
Fdd,WWJ,95,True,True
DfchgznXYl,zPaEMLfYH,47,True,True
jbklFCx,NEPois,66,True,False
deThbjvu,VKnBQXG,79,True,True
ozYvAlwn,qiys,89,False,True
JSdQ,ZdCDoenfyf,67,True,False
KBBfqHSV,McyBJgZnop,10,False,False
McezG,WITjbid,3,False,True
Tkql,aV,62,True,True
EcTOTLhX,gE,87,False,True
ZOZLXWAw,svbFSuvtK,71,True,True
LCjUZrpFn,rBxz,98,False,False
tJT,IOqmWDH,8,False,False
WGLiCwbL,ypAqKF,48,False,True
tpDUbFqE,WqjQIJwYiJ,50,True,False
AyR,GgnNptDAXN,33,True,True
HHroGoMwot,XylxIXQQs,85,True,True
wrY,YcLIuLX,29,False,True
CXBxKJZl,XjepQH,83,False,True
ckg,vLlk,61,True,True
OIPshbJu,mzrjwIy,8,True,False
uaPkfP,wenteeHXh,92,True,True
fyPByIu,uOTQWnwPaG,42,True,False
YcOSTrfF,vtTp,88,False,True
mqe,fuOIOKJ,78,True,False
xyus,MhU,92,True,True
LviuVvya,dWrrfzxJ,40,False,False
trd,jyKWCwiVV,11,False,True
HQPxJNfr,GpfvAfZYpV,59,True,False
LPjoMaowpg,fkq,84,False,True
zgNK,yUbdCu,36,True,True
wrrMWz,vpjXgfe,97,False,True
UZZXtbN,bOL,12,True,False
FbaDgLFx,bBNhe,39,False,True
FesAKCbuCp,wUa,71,True,True
fcpCNq,BMJqwmHIvG,67,False,False
pvzDTvA,pAZX,89,True,False
JvsVElJDZ,lsfSY,9,True,False
JrCAPlZPNF,OaXOG,42,False,True
nesvWAz,WbswXjBXo,99,False,False
EGzJVxApCT,axbCwXTIZ,83,True,True
Ogtbp,bNNyVA,8,True,False
qEPhVGoED,NqStflMUQP,85,True,False
LwnS,UTyUF,72,False,True
UiORrWu,nodxrXrB,25,True,False
CQSlnHYbO,Bs,79,True,False
ZOZLXWAw,rIr,89,False,False
hyLqX,jxTnMkmR,93,False,True
hKRU,bBNhe,1,False,True
lueDbXEpd,LR,44,True,False
GbQbmHF,rfgbBM,81,True,False
vXoHSbM,rLsezfOZm,49,False,False
cVMFAShu,cieBBvwUvg,98,False,False
gOWn,BleJyzqF,36,False,False
QzSV,lWvJ,51,False,True
uPIxMjom,FpKc,63,False,False
JleO,HiNAf,22,True,True
WDXGCEYhqn,bM,86,True,True
lvZlEdN,QHCEzEUZH,44,False,True
pTu,LPsX,64,True,False
Hs,UyuuKtGIb,59,False,True
EuuJ,NWYEup,55,True,False
azjbua,Hz,58,False,False
cB,RyvgEkLc,53,True,True
ncXJXxpw,ETKKP,40,True,True
PYnUjwzDtF,qQFP,74,True,False
AegT,Dx,80,True,False
tDsHNZaOZD,UGlEts,28,True,False
vnZMo,zytdxiVhu,36,False,False
ytr,FNGsmBwj,76,False,True
tvJwl,qMQnu,98,False,False
mOuz,zhPdYf,72,False,False
Jl,amAm,35,False,True
uxprxx,zRqWQKwhGC,33,True,False
gkORscvlp,jGOXWdBEyR,26,True,False
tmGCAfNDa,SFzmvI,44,True,True
YoaJDHGhpJ,rKBi,94,True,True
cpWwKYDq,DtJ,26,True,False
cKaPUXzLvV,WNLvjBV,39,False,True
cgpCBKGl,NiM,43,True,True
bqyysNU,aCFqYe,31,True,True
tpHb,diMggB,26,False,False
NwggZZWIU,EafqvfF,23,False,True
BvUhxpq,JybKk,68,True,True
RgP,SMEkk,28,False,True
fJ,kcZcB,9,True,False
mvEhrrbhQ,eKQUlvpolO,51,True,False
ZrSvghv,ubwypsL,36,False,False
jVE,VgBqcp,51,True,True
nNzN,VwjFU,39,True,True
ADLprCFG,LceKwFkpIx,41,False,False
ARFeTgAdmC,nkUTMPvp,95,True,True
rnKCHKyKM,uPF,28,True,True
ubBlFOa,GbAlSsoCYW,70,True,True
CqeI,GeHgKSL,29,True,True
iFQCUtb,KCC,18,False,False
bXrKatzv,tyoOiX,70,False,True
xQoi,gxNLrTnemr,80,True,True
NuBkdfhX,nPTeunfSc,61,True,False
Nx,HCZ,5,False,False
FbaDgLFx,dUYIEtp,23,True,True
Ojgla,BUQODnmKyM,57,False,False
fD,kFADK,12,True,False
cVhzqESihb,TUAUoT,22,True,True
dnywTeuO,YpEbiGIn,17,True,False
gUA,IHpPSMmO,43,True,True
AupZl,SSX,32,True,True
FdyFiqtCu,ndYgvxARYm,95,False,False
GNLrhAaEyt,gFzlnD,39,True,True
fbnxEUI,gpjRzWkL,40,True,False
ZWOLhgvqb,DtMczAP,28,False,False
VEqll,GUFErQfPl,47,True,False
PqbR,FYFSxTF,20,True,True
mAwfZhJ,lfhtkB,17,True,False
ockdUSpEu,OMEKEyWSc,23,True,True
PZq,XLhv,42,False,False
fPYijMv,mDP,64,False,True
XtNlyEa,HwMUEREM,91,False,True
YZOkYtn,gL,12,False,False
UncEZpYGAU,pQykMkN,36,True,True
zSC,psdig,21,False,True
RRb,pxIDCAytrS,5,True,True
qmvEMG,lmWMdG,48,True,True
TEWDD,hJLKhanBLB,87,True,False
ofLgJd,bAauHFXt,67,True,True
RIKtCkEK,xRQfsvLB,7,False,True
lhPmaWBk,qgMCC,63,False,False
FM,XLND,48,True,True
zWUAwf,Ubbvp,10,False,False
fvqXUXsFC,uXaFVh,88,True,True
SC,MLNCLtMwtJ,75,False,False
zCKucGEmG,iOD,26,True,True
aNn,swAKODS,20,False,False
PFAFYemmO,eWSiBUd,45,False,False
mcJJsM,izgqsgxrD,5,False,False
GHJtwY,YrQgP,47,False,False
qxclSfmnD,VXe,100,False,False
zgKFbWRM,PSjr,54,True,True
vomyMMlLQM,MWzH,58,True,True
WyfCxycrm,vAV,59,True,False
ckaaoQuyAE,ccTRIytat,70,False,True
uXLFnD,goQHuKl,46,False,True
WFxCqP,JjFO,49,True,True
eN,ziKnqfQi,78,False,False
bhUFjiTTI,inR,3,False,True
pfC,vW,43,True,False
gUH,AHgKjIAwv,21,True,True
DpfPYKKWM,tzJyFDPlGp,12,True,True
EiUDPPOIN,Obutg,64,False,False
BFzoHp,qetg,61,False,True
xZJbKq,sk,4,True,False
wdZSmLIP,OhyFsFK,51,True,False
NCKukE,ja,5,True,False
mjhgipZxnC,Cqm,29,True,True
kehyNRxHu,DuCgpnSoS,93,True,True
wWmZsaUX,MJMN,54,False,False
liEIy,RIPe,97,True,False
ohWRNf,TDJZrCXn,78,True,True
wXNOiem,KNJYURRYJt,65,False,True
MEF,jQsTu,4,False,True
HRqLKsx,uOuBDp,89,True,False
POS,xFHYE,96,False,True
YatvaAjx,VtSVJLsxbd,20,True,False
KU,RPNZdm,53,False,False
tOwEhz,rsMS,74,False,False
RzZM,lzM,48,True,True
tnVJ,UZZJrNUXi,53,False,False
Jie,BdkVGBPr,60,False,False
sTfltxB,CbZVPy,87,False,False
OqpG,oPfkY,5,True,True
PH,qCv,15,True,False
IhK,uiajenShT,34,False,False
IgO,TxVX,61,False,False
crXr,FyVggyQ,68,False,True
bK,GEP,86,False,False
TiGMV,nFWFO,16,False,True
krVFZ,XXhYOAmP,10,True,False
ChiseKztcG,SQoUpNCKNU,75,False,False
Jnj,jzg,61,False,True
dOlZxOC,gzjw,49,False,True
rwuNnsbC,JQIYjIF,41,True,False
UwH,LvuyRP,5,False,True
Yfcvmv,spNo,56,False,True
dLoFLr,HvQiIDBw,16,False,True
vQqdfHx,Mig,67,False,True
LVomA,mMQmaAMwEa,8,True,True
vv,KFj,44,True,True
By,YrUZiZcl,91,False,True
hcA,HbN,72,True,True
sERnEHZWUU,OqWMhddH,9,True,False
maFsBHIIdk,DFN,44,False,False
hUPg,lFJhyRmqz,39,True,True
gYFVf,wbO,26,False,True
StcfSp,AA,30,False,True
ieXWw,XjepQH,76,True,True
FvJHiGwod,ewZuaQjql,61,True,False
ZRvw,TGaKoyMi,58,False,True
RIKtCkEK,iSNtfiiFMw,68,False,True
EScKdvioc,dj,76,True,False
bViicmKxLl,nMnCgbBmr,84,True,True
HgsM,spvVRbmP,59,True,False
qP,WUrWDIIIP,65,True,False
lPMWnpQYMt,EXRq,19,False,False
zvMG,yMCrAi,71,True,False
GoEV,tcQilz,58,False,False
ghTQCimSh,hWAFwi,75,True,True
orWO,lsfSY,15,False,True
keHuOUseSu,zlxlrjkwaB,81,True,False
pZT,PFiYTsI,62,False,False
OLC,jdfV,68,False,False
lnRo,qF,83,True,True
cQQCgaxo,ZuTu,56,False,False
ZNDmBK,EOahQCQf,59,False,False
uaPrVmGDIN,hvNW,78,True,False
bieKKMzNW,oUUyzJXoi,47,False,False
CcOWQ,iuneDFNcvf,91,False,False
JORLJfs,oGk,43,True,False
fZOGKj,KZmY,86,False,False
oWgkfMFi,GFEICMsok,19,True,False
hkF,sGAQAMuD,10,False,False
MuRM,fm,32,True,True
xWTde,DiTp,4,True,True
uUVpgBpYj,EaMnzXw,47,True,True
wPGoS,OppWxP,17,False,True
DXdHsuy,iPtyk,82,False,False
jOdaY,sIvWjrgxrq,58,False,False
