FollowerTag,FollowedTag,Date,Hour,IsMuted,NotificationsActive
smithmaureen,dominic59,2020-07-12,04:08,False,True
stephanieshort,dbarton,2021-11-30,21:15,True,False
heidi50,patricia24,2021-01-15,17:44,False,True
ilee,john84,2020-06-20,12:01,True,False
robertpowell,beckermarcus,2022-06-28,02:04,False,True
lopezkimberly,gcardenas,2022-09-09,11:31,False,True
thomas65,juan75,2021-05-30,23:20,False,True
john57,michaela93,2021-05-26,05:41,True,False
marymartin,steinrachel,2023-12-20,08:57,False,True
campbelljuan,cruzjill,2021-03-18,20:29,False,True
bcampbell,tvasquez,2020-06-20,22:45,False,True
jonessean,jlee,2022-07-22,09:22,False,True
gonzalezmiguel,fburgess,2021-04-18,20:38,False,True
chelsea97,prestonrachel,2023-02-21,12:04,True,False
smithmichael,jennifer95,2020-02-27,01:55,False,True
yreyes,wallen,2023-08-28,21:31,False,True
karen38,thomas16,2023-12-04,02:16,True,False
tammybell,hcosta,2022-06-19,07:42,False,True
elizabethperkins,andersonjoseph,2021-08-31,18:05,True,False
wilkinsonpatrick,dustin54,2020-02-26,03:59,True,False
sarah81,samueljefferson,2021-09-17,11:43,False,True
xsmith,rbrandt,2022-01-19,23:40,True,False
dylan10,cody36,2023-04-03,18:34,False,True
fsmith,jeremybooth,2021-04-03,10:14,True,False
wcarroll,kimberlyholden,2020-11-21,01:14,False,True
patriciawhite,bjarvis,2022-10-27,22:24,True,False
vadams,lovemegan,2022-12-28,12:54,False,True
codymayo,gregory78,2020-11-24,10:21,True,False
monicaaustin,vreynolds,2022-04-17,15:40,True,False
nicholas08,douglaspayne,2022-12-30,12:42,True,False
robert26,colton14,2024-04-13,17:56,True,False
qbenson,christinepayne,2024-02-28,07:12,True,False
lindamcdowell,christinebass,2023-02-18,05:03,False,True
hsmith,mcdonaldchristopher,2024-02-15,15:36,True,False
robert55,martin19,2021-05-02,03:14,True,False
fosterkelsey,rebecca45,2020-09-16,12:35,True,False
hallmark,seandavis,2021-01-04,10:56,False,True
brownmark,amandalarson,2024-01-06,13:54,False,True
melissa52,rivershelen,2023-10-10,05:23,True,False
rachael09,kevinwhitaker,2023-10-08,19:13,False,True
amandaklein,zharper,2022-02-21,05:11,False,True
eperkins,wpearson,2022-09-30,21:21,False,True
jonathanwright,angel68,2022-03-03,07:25,False,True
bdunn,mhayes,2020-08-08,23:48,False,True
aberry,kennethhale,2020-01-19,07:22,True,False
thomashicks,aguilartheresa,2022-05-31,08:29,False,True
bobbyrodriguez,huffralph,2020-11-03,22:00,False,True
medinamichelle,veronica39,2020-12-21,17:33,False,True
gnash,nsmith,2023-10-02,12:38,False,True
salinasapril,frankcarr,2024-02-10,18:08,True,False
dylan47,ikoch,2020-12-06,16:22,True,False
vbailey,markdelgado,2021-02-10,12:51,True,False
wattslynn,connerjose,2021-06-14,18:08,False,True
megan43,lisa77,2020-09-22,08:17,False,True
batescharles,johnreyes,2021-03-30,09:36,True,False
evanssharon,cvargas,2024-03-14,21:01,True,False
ryanwilson,medwards,2022-08-04,15:39,False,True
qcrawford,jameswheeler,2021-02-02,16:16,False,True
sandra01,jennifer18,2022-09-06,05:41,False,True
elizabeth77,megan78,2022-10-28,22:57,True,False
rachelstewart,rodriguezalexandra,2020-04-03,03:41,True,False
baldwingregory,donna17,2021-03-11,10:25,True,False
ronalddowns,victor10,2020-06-06,06:08,True,False
vmatthews,dixonrachel,2022-12-03,18:14,True,False
grantsabrina,ttaylor,2022-03-21,10:24,False,True
kennethhale,meganthompson,2020-04-08,13:31,True,False
gjohnson,lynn79,2021-04-03,04:40,True,False
aliceparker,hodgeskendra,2021-03-07,10:43,False,True
gperez,cindyray,2022-11-24,05:24,True,False
patriciaclark,gutierrezelaine,2020-11-17,05:06,True,False
schaeferryan,amcdonald,2021-05-23,14:48,False,True
scottballard,jonesann,2020-03-30,02:32,True,False
jeffreyleach,lclark,2020-08-27,14:57,True,False
ssims,zedwards,2023-01-20,11:22,False,True
ywatson,angelaking,2022-11-26,18:59,False,True
johnsonmary,justinturner,2020-01-20,13:48,True,False
christopherbradford,cmcclain,2021-07-04,09:27,True,False
pwilliams,brentgutierrez,2022-01-26,08:41,True,False
gbarnes,randy04,2021-01-01,06:15,False,True
amurray,taylorcarlos,2020-06-19,13:03,True,False
patrickmays,joshuadavis,2021-10-28,01:59,False,True
allenvincent,frances63,2022-10-31,22:06,True,False
joe68,rachel04,2022-02-03,09:39,False,True
denisealexander,evanschristopher,2024-03-19,21:11,True,False
tmcpherson,rachelperry,2023-04-17,19:38,True,False
yreed,olsonamy,2020-07-28,15:47,True,False
jonesmanuel,ncolon,2022-09-12,09:05,True,False
greenfrank,shannonwhite,2020-12-11,01:50,True,False
alan64,gomezelizabeth,2023-09-02,03:16,False,True
abigaildelgado,deniseellison,2020-06-09,11:24,True,False
kanelance,patriciasingh,2023-03-15,08:05,True,False
don29,stevensoneric,2023-10-17,09:53,True,False
oshields,ebrown,2023-08-01,15:39,True,False
kathy73,keydiane,2021-11-26,10:57,True,False
glendurham,jtownsend,2023-01-21,02:04,True,False
taylorshaw,shawn49,2023-06-10,00:40,True,False
floreseric,jessica92,2022-01-08,10:29,True,False
xware,petersmith,2023-04-12,11:22,False,True
frankjoshua,xscott,2021-03-28,05:01,False,True
isabel69,lorireid,2022-11-21,07:36,False,True
amandalarson,pughkevin,2024-02-13,14:48,False,True
thall,cmcclain,2023-02-11,01:46,False,True
pcooper,daleshields,2023-09-27,23:21,True,False
trangregory,morganwhite,2022-08-10,08:12,False,True
wflores,marcus24,2022-01-16,17:54,False,True
millermatthew,aaronmendoza,2020-03-10,21:28,True,False
iporter,nlynch,2022-11-08,09:16,True,False
rhondawilliamson,leslie44,2021-09-04,17:55,True,False
kim36,courtney07,2021-03-10,18:05,False,True
amytrevino,jonathanwright,2023-02-26,06:33,True,False
patriciabean,alicia57,2023-02-06,09:02,False,True
nbaird,jamesschmidt,2022-07-13,20:56,True,False
robinsonkevin,joseph11,2021-11-28,03:02,True,False
brandon33,vanessaandersen,2021-12-31,19:44,False,True
samueljefferson,rwilcox,2023-08-25,00:08,True,False
gregory78,mendozamichael,2021-12-26,06:42,False,True
alexandriataylor,johnsonsarah,2023-06-17,04:44,True,False
james22,millerkelli,2021-04-05,23:26,True,False
sharon11,bhall,2022-01-28,23:42,True,False
alexandriataylor,brentgutierrez,2020-01-09,13:18,False,True
amybuckley,speters,2021-11-17,06:52,False,True
morganerin,robertfrost,2022-07-26,14:27,True,False
cody36,zcook,2023-11-18,00:56,False,True
davidlloyd,rphillips,2023-01-06,15:39,True,False
david71,jonesmichelle,2021-02-23,16:44,True,False
alicia57,michellewilliams,2021-10-23,09:12,True,False
ezimmerman,cantrellnicole,2021-08-04,07:51,True,False
jessicamcdonald,mariasmith,2021-08-07,01:44,False,True
aliceparker,oalvarez,2020-09-21,18:04,True,False
pittmanbrian,rcollins,2024-02-21,16:27,True,False
kelly52,michaelcohen,2020-07-27,13:26,True,False
latoyagutierrez,bartonkevin,2020-06-09,19:01,True,False
thomas81,brandi05,2023-12-04,05:40,True,False
marissa41,deborahreynolds,2021-07-12,18:31,False,True
michellegarcia,debra35,2020-09-15,12:26,False,True
matthew96,vangkelli,2022-02-17,08:21,False,True
jokaiser,brooksrichard,2021-05-02,07:08,False,True
forddonald,amylawson,2022-10-30,05:11,True,False
reginaldwilliams,jacobmedina,2022-12-20,00:08,False,True
kellie52,rowevirginia,2023-10-05,14:29,True,False
christinadean,jasmine63,2023-08-14,06:05,False,True
spencer47,mahoneyrebecca,2020-08-22,03:33,False,True
bsandoval,barbara04,2020-08-03,11:55,False,True
tamara65,soniamorris,2023-03-07,00:15,False,True
meganharrell,vthomas,2021-08-05,05:38,False,True
patrick84,jason32,2023-11-28,09:56,True,False
claybruce,mferguson,2020-11-29,00:34,False,True
marcus18,klyons,2023-04-12,06:08,False,True
matthewwilkerson,leachbrandon,2020-11-30,16:18,True,False
danielle99,cedwards,2021-01-25,06:31,True,False
stephanieballard,johnbradford,2023-09-14,05:34,True,False
hillmindy,kgregory,2020-05-02,07:02,False,True
nancyschneider,wroy,2021-02-19,03:50,True,False
jay03,yhamilton,2023-02-26,00:33,False,True
bennettryan,parker36,2022-04-26,23:22,False,True
njohnson,masonallison,2020-04-16,01:01,True,False
aadams,zedwards,2023-08-04,02:31,True,False
taylorgardner,brianmeyer,2023-05-19,15:06,True,False
hcarr,qbryant,2021-10-12,18:29,True,False
wjones,roachjustin,2023-04-29,02:07,True,False
gregpatterson,jason61,2020-07-16,14:26,False,True
ocarlson,arthurryan,2022-01-18,09:13,False,True
jacobrangel,brennannicolas,2021-09-24,00:42,False,True
sanchezmarcus,williamsonamanda,2023-10-27,05:27,True,False
dylan47,bbates,2023-09-28,14:59,True,False
susanwood,millerelizabeth,2022-03-01,10:18,False,True
pamelamcneil,bwilliams,2020-11-25,19:33,True,False
cfrench,qcarter,2020-09-13,13:47,False,True
reedandrew,courtney15,2020-06-13,00:22,True,False
gonzalezapril,danieldavis,2022-12-24,20:43,True,False
whitneyadriana,harryphillips,2021-07-21,16:49,False,True
slittle,robertstiffany,2023-08-05,20:26,True,False
zfranklin,kelly45,2021-02-05,04:15,False,True
william81,gregg97,2020-12-02,19:00,False,True
aaroncaldwell,dmoreno,2024-04-13,09:42,False,True
kdennis,rwatkins,2022-01-26,14:14,True,False
leonchristopher,rwatkins,2023-07-23,16:53,True,False
vwalton,hugheselizabeth,2020-04-25,15:22,False,True
sanchezstephen,carmen93,2021-11-30,16:50,False,True
wnewman,xblack,2024-02-24,10:42,False,True
christopherbradford,jeffroberson,2022-10-08,12:01,False,True
thomasanita,warrendaniel,2023-01-06,09:08,False,True
diane25,clairejones,2020-01-21,22:50,False,True
lovemegan,stevensondanielle,2023-05-07,08:35,False,True
rebeccasoto,hhines,2023-08-31,04:24,False,True
thorntonkaren,vfleming,2022-05-17,10:57,False,True
brucerice,christopherbaker,2024-01-19,00:41,False,True
wsimmons,tiffany63,2022-04-16,12:38,False,True
theodoremcdonald,evansjohn,2021-09-30,14:56,True,False
annhumphrey,david37,2022-10-23,00:59,True,False
maria21,susandavis,2023-10-04,18:43,False,True
xmahoney,tracy32,2023-03-16,19:35,True,False
john75,robertfernandez,2020-09-05,15:57,True,False
gail37,jamesjames,2023-05-19,05:13,True,False
douglaswilson,michael07,2023-10-23,05:23,False,True
josephcooper,obennett,2022-11-24,22:24,True,False
cynthianguyen,erinsanders,2020-07-21,03:02,True,False
dstewart,stacy96,2020-07-07,00:10,False,True
amandarichardson,bellcody,2020-06-29,11:22,False,True
elliskelly,andrewmiller,2020-04-12,14:42,False,True
lorrainepatel,charlesorr,2020-11-22,10:55,False,True
geraldsanders,calebbrown,2023-08-26,04:30,False,True
hesterleslie,christinegarner,2022-05-25,22:01,True,False
kimberlybowers,lopezjustin,2022-11-09,07:03,True,False
turnermichelle,bennetttyler,2022-11-07,14:36,True,False
tina24,xmaxwell,2022-01-11,03:38,False,True
washingtondaniel,michele69,2021-12-07,21:39,False,True
forddonald,vtate,2022-06-11,23:41,False,True
harrispaul,rayjennifer,2022-08-20,19:55,False,True
joshua40,barronpamela,2023-08-10,17:56,True,False
emily97,huntjonathan,2020-10-23,07:29,True,False
rebecca79,deborahreynolds,2020-09-14,01:22,True,False
tiffany09,cnelson,2020-08-02,03:32,False,True
pcobb,thomas01,2023-03-16,11:49,True,False
michaelcruz,christopher43,2023-11-19,03:11,True,False
theodoremcdonald,reynoldsscott,2021-04-26,13:38,False,True
elizabethkelly,brittanywiley,2022-11-19,15:12,False,True
briggsamy,rbarnes,2021-08-30,16:07,True,False
brentwilson,victoria98,2022-05-14,17:32,False,True
vanessa45,jjackson,2020-04-17,17:02,True,False
daltonlori,craighoffman,2023-03-31,19:14,True,False
wcarter,lesterbrooke,2020-02-28,12:32,False,True
robinsonbill,hardymitchell,2020-05-29,17:59,False,True
holmescarlos,figueroarenee,2020-07-27,06:56,True,False
jenningsmichael,janice55,2023-04-02,12:47,False,True
davisjill,karennolan,2023-01-15,14:41,True,False
michael45,matthewgrimes,2024-01-18,21:43,True,False
phyllis91,bmorrow,2022-03-04,02:25,False,True
twalter,alecbradley,2020-11-23,20:12,True,False
millssierra,lbranch,2023-01-25,00:31,True,False
johnsonjamie,hthompson,2021-03-04,02:17,False,True
andrewmiller,jessica01,2023-04-13,02:57,True,False
darlene64,veronicamckinney,2020-01-02,15:45,False,True
carrie49,cruztanya,2020-01-25,03:24,False,True
whitney47,bowmanandrew,2020-07-25,03:06,False,True
wilsonsteven,rebecca79,2022-02-24,00:18,True,False
ruizeric,ruizcynthia,2022-09-09,21:02,False,True
glennangela,eross,2023-09-03,02:03,False,True
shanebarnes,alvarezjennifer,2021-07-21,18:57,True,False
lauralevine,lmorton,2022-11-11,06:01,False,True
hoodvictoria,sandravargas,2021-02-15,14:52,True,False
morgankimberly,nicholas32,2021-09-05,03:00,False,True
juan11,sandra77,2023-03-21,01:22,True,False
arichardson,mataraymond,2020-12-16,02:55,False,True
sextonbrenda,acostamargaret,2023-12-25,11:16,False,True
vgould,emilypierce,2023-04-02,18:16,False,True
icummings,wsimmons,2021-03-08,16:02,True,False
nicholasparrish,alexandria66,2022-03-31,19:23,False,True
lbaker,iberry,2021-10-25,07:03,False,True
scott46,brandon57,2024-02-28,04:03,False,True
ztucker,tom10,2020-01-11,00:19,False,True
elizabethlutz,pamelaellison,2022-01-21,09:00,True,False
matthewssteven,johnwalters,2023-06-06,03:53,True,False
amandarichardson,qrodriguez,2020-03-27,20:14,True,False
jameskane,michaelcohen,2024-04-03,09:32,True,False
stephanie26,karlareyes,2021-02-12,09:57,True,False
jared35,oconnorjulie,2020-05-26,03:11,True,False
amandaklein,kevin00,2023-03-02,06:45,True,False
kelly52,lovemegan,2021-04-26,19:21,False,True
kimberly56,yolanda16,2021-05-03,10:00,True,False
tvasquez,smithkelly,2020-12-01,18:26,True,False
chelsea32,wilsonmichelle,2023-11-21,12:52,False,True
lisa27,cruztanya,2023-12-31,11:08,False,True
johndecker,kristen55,2020-04-29,11:57,False,True
vbuckley,mmartinez,2020-05-30,07:45,False,True
mcbridepaul,stephanieshort,2020-09-18,09:58,True,False
patrickmays,kathrynmartin,2024-03-13,17:51,False,True
fosborne,belladam,2020-07-07,12:20,True,False
escott,carlreilly,2024-02-05,19:13,False,True
brentwilson,psanders,2022-12-06,23:14,True,False
davidcoffey,alvarezjennifer,2020-10-26,04:37,False,True
martinezmichele,evansrussell,2022-04-16,05:18,False,True
lawrenceowen,wtran,2020-08-09,06:16,False,True
racheltaylor,scottthomas,2023-01-29,04:42,True,False
cbrown,iberry,2021-12-09,03:26,False,True
selenawilliams,sullivanmary,2023-12-12,06:05,False,True
bauerdaniel,mark93,2022-08-08,19:09,True,False
jennifer98,erin53,2024-04-15,15:45,False,True
mcintoshmatthew,ashleylloyd,2022-06-03,08:02,True,False
williamselizabeth,byrdrebecca,2024-01-16,03:02,False,True
matthew16,charles73,2020-09-24,14:33,True,False
qmurray,michelle06,2021-11-26,04:05,False,True
john14,edward69,2024-03-16,07:58,False,True
brett55,sherri06,2022-11-25,07:10,True,False
rbradley,wjimenez,2022-09-28,12:19,True,False
robertjacobson,adamsjeffery,2020-10-24,19:56,False,True
stephaniealvarez,davisamy,2023-10-01,03:42,False,True
elizabethsanchez,piercebenjamin,2021-10-19,06:03,True,False
glennangela,michael67,2021-07-05,02:57,True,False
vking,joneschristopher,2021-06-21,12:30,True,False
hjohnson,ywheeler,2022-10-28,10:58,True,False
beardronald,barnesandrew,2022-11-29,21:34,True,False
hollowaykrista,ehenry,2020-08-23,12:41,False,True
rwhite,fhill,2023-10-03,03:15,False,True
dlynch,finleylisa,2021-07-21,00:23,True,False
nicholstodd,jonessharon,2023-07-01,07:02,False,True
isabellaarias,joshua76,2023-06-13,16:16,False,True
priscillabrown,nchan,2022-02-15,22:44,True,False
kelly56,nicholaswalker,2020-07-04,18:46,True,False
lcopeland,timothywilliams,2023-11-29,14:38,False,True
browntravis,melissamoon,2022-08-23,13:56,False,True
james18,zboyd,2023-11-08,17:54,False,True
egrimes,amberanderson,2022-01-05,14:07,False,True
castillowalter,davidlong,2022-07-19,00:31,True,False
jerrymiller,john44,2020-09-25,23:38,True,False
ojordan,rebekahclayton,2021-02-14,19:51,False,True
browntodd,kristenmorales,2023-06-16,04:57,False,True
huffemily,james37,2020-01-27,06:11,True,False
dylanscott,cardenasregina,2021-11-27,00:21,True,False
davisdavid,curtis90,2020-06-05,07:53,False,True
adorsey,jamie89,2023-05-05,02:29,False,True
robert01,vanessamarsh,2022-01-02,10:50,True,False
klevy,bennettjesus,2023-03-29,02:14,False,True
hoganjimmy,mmartinez,2022-07-14,01:53,False,True
james46,lisaroberson,2023-09-23,04:12,False,True
graceaguirre,williamfreeman,2020-02-21,02:40,False,True
christopher36,thill,2023-10-05,10:35,False,True
smithmaria,christopher31,2021-03-10,13:50,True,False
leslie44,james66,2021-09-22,03:25,True,False
hardyregina,florescraig,2020-08-07,10:32,True,False
estradacandice,cooperkimberly,2020-05-02,16:33,False,True
sharonmartin,kayla28,2023-11-04,23:18,False,True
dianacurtis,williamcase,2020-12-12,23:29,False,True
kthomas,kimberlyjordan,2024-01-29,09:57,True,False
davisamy,caldwellcatherine,2020-12-04,18:58,False,True
melissa11,patrickmays,2022-01-15,09:15,False,True
garytran,martinezjoseph,2021-02-09,09:00,True,False
brenda16,medwards,2022-02-01,23:01,True,False
imathis,gilmoregregory,2021-07-02,09:22,False,True
jodi36,orios,2022-07-21,06:54,True,False
patriciarobinson,rodriguezcalvin,2020-05-08,00:51,False,True
bbradford,wheelercameron,2022-01-01,08:18,False,True
dwong,dgilbert,2022-12-02,10:57,False,True
timothymarquez,bhall,2024-01-29,15:49,False,True
gomezcory,cmcclain,2021-03-02,17:33,False,True
gutierreznicholas,melissaguerra,2021-06-29,20:09,True,False
christina70,damoncain,2022-06-06,12:45,False,True
aliciagriffith,robertnguyen,2024-03-05,17:49,False,True
nthomas,patricia09,2023-01-22,08:13,True,False
ambersmith,gutierrezelaine,2021-08-02,04:14,False,True
robinsonkevin,nicholas98,2023-08-25,01:22,False,True
etaylor,jeffreyleach,2022-01-08,15:25,True,False
deannarogers,ghiggins,2021-05-16,11:26,True,False
peggy68,edward69,2020-12-17,02:17,True,False
sextonbrenda,pdavis,2023-07-17,01:30,True,False
timothydouglas,erin45,2021-03-26,17:34,True,False
angela81,trevor62,2022-05-14,06:10,True,False
martinezmichele,whitney47,2021-05-31,22:56,False,True
melissamoon,brownalex,2020-03-23,12:00,False,True
qsullivan,wilkinsonpatrick,2021-02-06,23:16,True,False
hbrennan,jonathanwright,2022-06-27,23:44,True,False
david20,whiteshannon,2020-01-06,17:32,True,False
hgarcia,zbaker,2023-07-10,07:09,True,False
weberglenn,denise84,2023-07-01,04:47,False,True
robert31,robert01,2023-07-08,20:00,True,False
idixon,thompsonashley,2023-04-03,18:41,True,False
millerheather,brandon33,2023-11-10,09:32,False,True
stevecox,jesus39,2022-04-09,17:40,True,False
richard14,robert83,2020-12-15,22:39,False,True
tonya99,kathryndiaz,2023-01-19,14:46,False,True
qnavarro,bakerconnie,2020-02-19,15:48,False,True
mjones,taylorcampbell,2021-04-22,21:05,False,True
braunstephanie,washingtondenise,2021-02-04,16:19,False,True
watsonjennifer,noah89,2022-08-22,00:23,False,True
boydkelsey,oreyes,2021-01-11,00:13,False,True
imorales,johnbradford,2020-09-15,16:50,True,False
robert34,rivershelen,2024-02-27,03:45,False,True
qcarter,adkinsjessica,2021-10-14,08:23,False,True
trangregory,williammoody,2022-06-04,10:23,True,False
turnerjeffrey,rangeldiana,2023-12-31,13:04,True,False
rebekahclayton,megan86,2022-12-06,08:07,True,False
cameron89,andrea23,2023-08-21,23:56,True,False
karen48,john06,2021-11-08,01:24,True,False
clementsdaniel,wsullivan,2021-07-12,23:36,True,False
chenallison,john61,2024-01-09,10:07,True,False
dbarnes,oroberts,2021-07-06,02:27,False,True
robert61,melissabarr,2022-12-05,20:27,False,True
zimmermannicole,gcardenas,2020-05-22,10:43,True,False
lisa40,reneecuevas,2020-04-18,13:05,False,True
deborahdavidson,monicaaustin,2023-06-08,03:52,False,True
pgarza,angelspencer,2022-03-08,09:47,False,True
jennifer35,figueroaamy,2020-05-04,11:01,False,True
