UserTag,TweetId,TimeStamp,HasMedia,HasPoll,Mentions
stephaniemartinez,Kct,2020-01-30,False,True,"murphyjoshua,johnpotter,erin33"
jennifer06,xhETX,2020-10-20,False,False,"danielswilliam,larsondawn,reynoldsjoshua"
ashleyhooper,egxkJCdchf,2023-03-15,True,False,"lmartin,jason78,loganbrandon"
glynch,mYBQEP,2022-07-03,True,True,"nealashley,thomasheather,apacheco"
brandon03,kMsTbXQlMO,2020-07-31,True,False,"dschmidt,jjordan,mjones"
richardsonjohn,razPNJR,2023-07-25,True,True,"gbrown,davisnancy,brandonhardy"
richard72,kW,2024-03-19,False,False,"michael54,carlos99,kendramora"
hedwards,ALHfsEZzjS,2022-08-01,True,True,"travis06,garciajessica,michelle91"
torresjennifer,hrvZNavp,2022-05-24,False,False,"jimenezmichael,cheryl46,karen36"
mcclurehenry,WtUQo,2024-01-29,True,False,"kelly31,kali,tracyfarmer"
umarshall,AjzdTNjbwF,2024-02-21,True,False,"ssmith,colemannoah,ronald21"
staceynavarro,KSIq,2020-12-08,True,True,"whitebrian,fcarson,mathewsronald"
ktran,Ng,2023-08-21,True,True,"ocastillo,lydiaperez,ssanders"
blackwellmichael,UQu,2022-06-08,False,True,"ricardonunez,charlesmatthew,yhogan"
brianrodriguez,EZmt,2020-07-08,True,False,"kelly42,nicole50,wangshawn"
prestonshannon,phFFQMnfUY,2023-07-20,False,True,"vjohnson,nancybryan,xhall"
mccanndestiny,EPQtxacFh,2023-05-01,False,True,"enavarro,franknixon,kathyshields"
jonesanthony,YSmvcXW,2021-06-07,True,True,"stanleylisa,manueljohnson,cristianknight"
victor15,TaZOcBcfFC,2022-05-12,False,False,"laurie92,jerrydonaldson,kmunoz"
quinntheodore,Kqm,2020-02-10,False,True,"ucunningham,christinacurry,sandrabowers"
csmith,gvFQs,2021-12-07,True,True,"isabella55,bobbymcdonald,brian03"
kimberly19,UwAzxo,2024-02-01,True,True,"washingtonmark,alyssa00,petersondeanna"
sarah93,ratddD,2020-09-29,True,False,"joneskenneth,rjones,kgonzalez"
pamela93,NWUCkL,2021-12-31,True,False,"efisher,sanchezcorey,rluna"
anthony93,hB,2020-10-04,False,False,"davidsonmichelle,ywilson,hallalexander"
billy57,RMtwws,2022-07-13,True,True,"morganbecky,stacyrichardson,diazmegan"
quinnaudrey,Pjf,2022-12-29,True,True,"patrickwilliams,tlopez,jerry37"
luke46,gwSzP,2020-05-05,True,False,"wandadiaz,steven57,jacquelinefernandez"
reginaldvalenzuela,adYHBXo,2020-02-09,False,True,"weavergregory,christopherlopez,kriley"
kenneth19,rtmw,2023-10-31,True,False,"stephen18,joseph66,kathryn91"
gregory68,XuuFNDNElu,2023-07-05,False,False,"steven60,nancy18,cprice"
crystal97,WuycXiuQJ,2022-12-11,True,True,"christopherwheeler,louis66,kstevens"
johnsondustin,DnAlUbbL,2021-10-21,False,True,"morgan19,brent89,higginsmartin"
tdudley,xRoJQq,2022-11-15,False,True,"jackie10,jortiz,barnesdamon"
grahamjason,wi,2023-04-08,False,False,"stephanie39,sean17,danmorrison"
nicole84,opauGVG,2021-03-16,True,False,"gdiaz,emily70,kayla41"
nelsonjohn,gLcisUS,2022-11-22,False,True,"thomassantiago,karla45,debradiaz"
stephen34,MEl,2021-02-21,False,False,"vicki21,jeaton,romerorhonda"
rebecca63,Ixmv,2021-11-03,False,False,"eric74,makaylaayers,johnscynthia"
brandon07,VbObjQC,2020-05-21,True,False,"lorimorrison,tammy37,byrdrose"
pacekristen,AWUXq,2020-12-12,True,True,"sconley,brittany30,mclaughlinshaun"
matthew68,gYgkXvYuKM,2022-02-21,True,True,"christine19,amber97,smithlisa"
jessica94,Yf,2021-07-21,True,False,"wbell,markdavis,uboyd"
pamelaryan,ca,2020-07-28,True,False,"jonesrobert,matthew54,tmartin"
dweaver,gMQBggGf,2020-01-21,True,False,"edwin68,julia96,michaelaanderson"
kristenmanning,sJiqQFJ,2021-03-19,True,False,"sanchezjohnny,rlarson,melaniedixon"
brewerelaine,kAXrgH,2020-07-02,False,True,"pamelaryan,owatson,robertrogers"
duartestephen,ezZ,2020-06-13,True,False,"nicolewood,xnunez,angelacortez"
cprice,tIIQWuPkY,2020-11-10,True,True,"shelly42,hardinsusan,courtney41"
qwright,dFjOaWdffJ,2020-05-29,True,False,"stephanie27,reneeherrera,qramirez"
evansgeoffrey,akOgKDVRuO,2024-03-11,False,False,"nlee,wblack,wlivingston"
candice88,VXFAhqP,2021-12-29,True,False,"patrickwilliams,maria42,bradbrewer"
amy42,QeMswDD,2024-01-31,False,True,"virginia28,umoore,mgarza"
johnsonandre,RfDLXyy,2023-07-01,False,True,"vernon75,alexandria45,scott79"
sonya27,wALfZwz,2020-02-08,True,True,"marcus64,bobby05,kristenfernandez"
sfrazier,XLy,2022-08-05,True,True,"susan34,lorettajohns,hannah91"
pittmanedward,GYPgtFcV,2020-12-30,True,True,"lucascourtney,leemichael,adam99"
jeffrey17,PKLrUNYH,2022-10-26,True,False,"catherine77,svincent,mcleanamanda"
jortiz,YAZwFEJlem,2022-11-20,False,True,"wangshawn,bradley35,sheila63"
ublake,AWhsSUD,2020-02-07,True,False,"davisdanielle,jeffrey70,craig48"
julievazquez,wGPHY,2023-05-10,False,False,"aaronbutler,castilloalexandra,marknelson"
matthewlarsen,Xywg,2023-07-14,False,True,"lfernandez,brittany15,crystalhodge"
zcastro,lWGYNd,2022-01-24,False,True,"jenniferknapp,westdillon,sharon95"
michael95,ZniF,2022-09-02,True,False,"josephclark,williamschristopher,lisa88"
coxolivia,mdxeTd,2023-01-01,True,True,"christinegutierrez,bbrown,perezelizabeth"
cynthia90,TobQ,2022-08-28,False,False,"wallacediamond,ywatkins,smithtracy"
nancy95,ZHP,2021-06-03,True,False,"wrightanthony,mgallegos,robertclark"
fischermario,yLjrSP,2020-04-02,True,True,"penningtonscott,jacksonlori,awarren"
howardrobert,IKY,2023-11-20,True,False,"robertosharp,jesus64,sandra70"
zacharygray,yGGtMU,2024-02-21,True,True,"ashleyhouse,ruben57,estokes"
tanyahicks,rnv,2021-07-14,True,True,"klopez,ponceamy,alexanderjason"
sheenasmith,aoGR,2022-09-16,False,True,"grahameric,annrodriguez,kirbysandra"
robertmartinez,qcd,2020-07-11,True,False,"xreyes,ybutler,gonzalezrobert"
nwalker,PrcOruSM,2021-04-14,True,True,"ycook,micheal43,jamesmitchell"
karen36,mjPuyDQJ,2020-03-04,True,True,"misty03,mathewsronald,louis66"
qlee,QC,2020-12-13,False,True,"susan34,kyle51,jennifer31"
elizabethreese,nIu,2023-05-11,False,True,"nwright,iatkinson,parkercarl"
arellanoshelia,qrD,2023-06-04,False,True,"smithlauren,leerichard,ocalhoun"
gary11,cSU,2022-07-17,False,True,"riveratimothy,jenniferweber,perezjoshua"
kblake,koF,2023-12-16,False,True,"robert97,diane85,aguilarthomas"
morgansanchez,PsmOq,2021-10-06,True,True,"kimberlycalderon,conniebrown,vcox"
peter51,MVFhHaZ,2024-02-23,True,False,"yatesadrian,mdavis,michael33"
zreid,iq,2024-02-15,False,False,"trandolph,kyliewilliams,ssmith"
rhess,dJJBIA,2023-07-11,True,False,"baileypaul,campbelldavid,brittany97"
xmartin,YmdFcrWP,2021-07-27,True,False,"catherine71,sawyermichael,dylan33"
vkelly,KHgID,2020-06-05,False,True,"andrewpeters,mariecain,qbailey"
riveradawn,tPyL,2021-08-19,False,True,"mitchellmaria,jamesserrano,benjaminreed"
fosterhaley,gDNyiXqk,2023-06-03,False,True,"karen37,tjuarez,shieldscrystal"
cball,shJqLKUBTA,2022-08-07,True,True,"russellrios,operry,ytravis"
justin22,uaLvVMhqe,2021-07-20,False,True,"xgonzalez,michaelknox,pachecovictoria"
lewischristopher,KdRNvJFf,2020-05-12,True,True,"tammychan,nicolesutton,samantha25"
sandra10,DkXMza,2023-09-16,True,True,"brendanwest,christopher33,linda06"
nathanielarmstrong,qXMb,2023-02-12,False,True,"ponceamy,marybrown,stephenlopez"
uwashington,lWC,2022-08-06,False,False,"leslie81,chungjeffrey,scottwilson"
radams,yekLXZ,2020-01-08,True,False,"flynch,villarrealbrenda,dennisdiana"
nicolebrown,aTEZQaRGtf,2023-11-18,False,True,"morrisscott,zachary66,smithstephanie"
erikawilliams,kuD,2021-09-21,False,True,"michaela76,rcollier,dean90"
christianjohnson,tN,2020-12-28,False,False,"philipbush,natalierojas,vfarmer"
pamela50,QWuyjIXKpJ,2021-05-27,False,False,"chadalexander,jeffrey70,hyoung"
iwolfe,vnAgEwPw,2023-03-02,True,False,"emma08,qkelley,gabriellanorman"
douglas07,bOHD,2022-12-19,False,True,"jillevans,bellleah,kimberly67"
jonathan77,XyVyBrxcar,2022-07-16,True,True,"barnesdawn,vickiwilson,sherry73"
jon50,jXCsaa,2021-10-09,False,False,"wrightjason,jennifermartin,allenadrian"
joshuajohnson,HzAvoUqwGC,2022-03-13,False,False,"williamskatelyn,trevorbennett,tracycox"
whouston,ejPBN,2023-01-11,False,True,"mary03,donald78,nancybryan"
miranda98,GbvDZPecCP,2020-01-02,False,True,"daviskristi,james04,whitejean"
juanherrera,PENXCjazM,2022-12-25,True,False,"larrymorgan,ghorn,trevorbennett"
lisaguerrero,YHUMoVjUM,2021-12-19,True,False,"arose,chavezmelissa,sanchezjennifer"
collinsashley,vqeA,2020-02-26,True,False,"william34,randallchavez,johnpotter"
pbray,EIoi,2021-03-29,True,False,"wlopez,wstewart,ryan87"
kyle04,joBHGwgbKp,2020-07-13,False,False,"kristinebrown,dschmidt,lauren21"
willisjohn,Dpew,2020-03-24,True,False,"james03,williambrandt,kellerpeggy"
michelle17,cspS,2022-04-29,False,True,"ldavis,quinndawn,lyoung"
smcneil,BBODhky,2022-11-08,False,False,"gomezoscar,wilsoncathy,tsanders"
hhall,usBPXlsLTN,2021-01-14,False,True,"dunnmarco,alejandrokim,louis48"
donna37,cmEuSPX,2022-09-07,False,True,"jonesrobert,aaronlewis,tinaadams"
ryan28,sDvlOBgO,2024-03-31,False,True,"sherrylong,emilyford,wangshawn"
megan24,wyk,2023-07-18,False,True,"mariecain,jacobsbrandon,mhahn"
marie08,MRSjg,2023-03-05,False,True,"cherylpeters,zstevens,stephanie08"
christina02,jGUkKe,2021-07-05,False,False,"cgriffith,lawsonrichard,estokes"
gutierrezleonard,uE,2020-12-31,False,False,"marymoore,michaelaanderson,codygiles"
michaelrichards,FWi,2020-02-23,True,True,"raymondburns,craig19,russellrios"
rachelhooper,NpXaK,2020-04-25,True,False,"ricegeoffrey,blackwellmichael,dawnguerra"
terrydalton,jt,2023-10-26,True,False,"graydavid,pryan,grossjennifer"
nicolewade,JubHWtAAED,2023-08-09,False,True,"bduncan,andresmontgomery,denise46"
irwinbenjamin,hdiGVAYrJ,2023-03-19,True,True,"tannerrichard,cdiaz,ruth00"
tranjoan,YApPowSP,2022-03-31,False,False,"andrew22,jeremy52,jenniferlogan"
timothydavies,encDmqdq,2023-01-20,False,True,"lindseycannon,jessicawashington,canturenee"
corey05,Caou,2021-02-09,False,True,"crodriguez,schultzjennifer,jeffrey32"
miranda08,IwocBY,2023-02-19,True,True,"saraknight,yhogan,haroldchapman"
sherrybarnes,bvfrzdL,2023-02-03,False,False,"lrodriguez,lanecindy,seansantana"
moraleswanda,aoPgUC,2022-03-31,False,False,"jonesaaron,qpotter,martinezchristine"
hamiltonbrooke,EUvwr,2023-07-17,False,True,"theresa10,seansantana,crodriguez"
jane58,FdnqCECC,2021-03-25,True,True,"stoutcaleb,ralph60,matthewchang"
victoria34,FHXmJOw,2021-11-12,True,False,"samantharobinson,markgaines,pittmanedward"
amandaknight,bLB,2021-01-17,True,True,"uberg,lhanson,wilsoncynthia"
jonessusan,lF,2020-07-10,False,True,"vthompson,orodgers,lutzronnie"
nwiggins,uBjnNuayjD,2024-03-16,False,False,"anthony77,davidknox,charvey"
roberthampton,UdfOHLLJo,2020-11-07,True,True,"richard68,henryerin,amandarichardson"
john17,WnJSIm,2023-11-01,False,True,"savannah29,alyssaross,fryejavier"
zdavid,xgno,2021-12-22,False,False,"stephenlopez,linda59,prodriguez"
robertocasey,yPBOHPGg,2023-05-28,False,True,"gskinner,jasonholmes,kristajackson"
daniel00,kYZQFBjKSw,2021-06-22,False,False,"lalexander,jacquelineellis,chapmanbrent"
michael81,ZO,2022-05-01,True,False,"bgonzalez,cynthia01,iburton"
eknox,FUZtaj,2023-07-19,False,True,"caitlin16,mccarthyscott,townsenderin"
abautista,NFYT,2020-06-27,True,False,"munozsergio,esalazar,lsimmons"
egallagher,GobXCvI,2024-01-04,True,False,"dcarter,elizabethphelps,marcus64"
owensheather,TQQuspW,2021-05-09,True,True,"duartestephen,robert02,jocelyn75"
jonathancarroll,LVVpXl,2021-10-23,False,True,"gmolina,weaverrebecca,turnereric"
npratt,JmrK,2021-03-07,False,False,"james11,scottchase,osmith"
brandon70,GARCGFdkJ,2020-02-26,False,True,"evansanita,sjohnson,debrapatterson"
melissa40,nrFyTG,2022-09-09,True,True,"allen80,mossdouglas,schmidtgregory"
jocelyn00,jaEZw,2023-10-23,False,True,"foxpatrick,barbarawilliams,bbrown"
edward98,Iuibha,2024-01-07,False,True,"michele56,toddhoffman,debra42"
timothy15,QmhpRmT,2020-07-23,False,False,"landrykathleen,uhunter,william78"
michaelpark,GmXzSfUR,2023-03-25,False,False,"courtney48,cnolan,tarahobbs"
brandoncameron,svlXimzg,2022-09-14,False,False,"anthony11,romerorhonda,daniel63"
sarahgardner,wmCrLbJzf,2022-12-14,True,True,"patricia44,jameswilliams,brent89"
elizabethneal,zAOVz,2020-03-04,True,False,"nicole50,ashleybailey,frostbenjamin"
michellemorgan,YokFtb,2021-06-25,False,True,"shelby47,alexandra51,lopezjohn"
samuelhuang,gIT,2021-09-10,True,True,"brennanmichael,george96,zrowland"
ssexton,vkkCFDwhp,2021-09-05,True,False,"alexander02,sheenasmith,williamsjared"
jessicabrown,qrLwYAueBC,2021-07-23,True,False,"angela15,chapmanbrent,jose78"
daniel15,VhkDUyO,2023-04-07,True,True,"simskaren,schwartzheather,sharon84"
catherinepeters,oimNuNFv,2022-02-11,True,True,"prestonshannon,tnelson,kathryn47"
sydneymckee,dBowocLf,2021-04-23,True,False,"vmclaughlin,christina99,michaelbenson"
romerorhonda,SrP,2023-10-02,False,False,"lhodge,catherine77,sarah06"
joseph94,deldmHVmrY,2023-09-21,True,False,"bakerdanielle,lewismichael,jennifercruz"
benderamanda,vi,2022-12-24,True,True,"regina90,kristenferguson,ryanjohnston"
dale45,sdtSW,2022-05-12,False,True,"kenneth35,wyattdavid,timothy08"
brianrasmussen,lVShvn,2024-01-17,False,True,"duartepatricia,jameswilliams,jnorris"
jacobmorris,tssBOnPT,2020-07-17,True,True,"vfarmer,michellehurley,zwise"
bellrebecca,edTcmzjp,2022-07-29,True,True,"toddbernard,keithhampton,debradiaz"
vrobinson,BZYGWCvy,2022-12-04,False,True,"sallychandler,jennifer99,penny56"
makaylawaters,YK,2020-08-07,False,False,"cindyhenderson,michellesalazar,jewing"
david86,YnTSJThsts,2022-11-25,False,True,"twright,haroldchapman,mitchell08"
amelendez,llTGjjNQF,2023-07-22,False,False,"cortega,williamslisa,nataliegray"
melvin08,zJJCVT,2020-07-02,False,True,"landrews,sarahgardner,wrhodes"
pamela71,xzeVsAhD,2020-10-10,True,True,"anthony24,bthomas,wattsmaria"
cblanchard,ZqqgIt,2021-09-27,False,False,"markgaines,tcohen,rgoodwin"
halljorge,HLfEFa,2021-03-13,False,True,"owensgregory,simssteve,nataliegray"
angela30,hqAAdeWOrM,2020-10-25,False,False,"deckeralejandra,crawfordethan,rpierce"
msmith,pHho,2021-02-25,False,True,"ashley84,xtaylor,dennis07"
kimberly80,Cldp,2022-10-14,True,True,"hoffmanbarbara,tamaradavis,parkvincent"
mark27,XxIu,2022-03-11,True,False,"vicki21,michellegarrett,washingtonmark"
tiffanyedwards,zJqZZwD,2021-01-10,False,True,"liucharles,estradabrandy,melanietodd"
christine82,AyybplsvD,2021-03-11,False,True,"eortiz,barrettjonathan,hannah56"
gregory62,Cf,2023-12-13,False,True,"housestephanie,cunninghamkendra,iatkinson"
susan40,YI,2020-07-16,True,True,"margaretmartinez,juanherrera,smcneil"
amandaallen,lpA,2020-09-06,False,False,"lisa40,marknelson,fmeyer"
gonzalezdavid,YODihsP,2022-11-25,True,True,"qharmon,wyatt40,bonnie97"
ihardy,mDc,2020-08-28,True,True,"kirbysandra,jenniferlogan,paul61"
linda59,mKneOZ,2023-12-29,False,True,"reedbrian,vernon75,james54"
katherine69,YD,2021-01-12,True,True,"gabriellopez,aharris,justinrogers"
jenna25,fgwLgAPKU,2021-08-20,True,False,"awagner,jeffrey70,carol29"
kathleen12,dlJDCMU,2023-04-02,False,False,"mccanndestiny,millerbenjamin,brian95"
nelsonnicholas,hqHm,2021-10-02,False,False,"opatterson,blankenshipscott,campbelldavid"
ryanalex,LrrKxQjyK,2020-04-17,True,False,"sarah93,richardsonjohn,nmullins"
bfloyd,EJRttR,2021-01-19,False,False,"martinjohn,emily62,irodriguez"
phillipturner,NnFBDNUNt,2021-06-15,False,True,"alicia61,faithfox,jimenezmichael"
micheleblevins,ye,2022-12-27,False,True,"hmitchell,garrett18,deborahhorne"
jacquelineshah,zTwGJ,2020-10-13,False,False,"williamsaaron,matthew29,mackenzie92"
smithmercedes,jrtX,2020-03-31,False,True,"joseph87,benjamin37,jacqueline64"
sandrahamilton,RNiLlnIgQR,2020-11-05,False,True,"annette07,valerie61,ellenrobertson"
stacycook,SDfFxIp,2023-06-25,True,True,"vhart,sanchezjohn,amber95"
wrightwilliam,UcaPiPbXcy,2020-09-28,False,False,"zacharybender,james85,shannondanielle"
fwilson,OLT,2020-08-27,True,False,"tvazquez,stephenlopez,wrightwilliam"
johnsonwilliam,goUqOAdA,2023-06-03,True,True,"sheila52,courtney85,hinestyler"
justin22,kINqNFcHF,2023-06-12,True,False,"jacksonamy,sdurham,kelly33"
yhammond,gKLKcul,2020-06-05,False,False,"valenciasarah,martinkara,ghorn"
iporter,vlt,2021-05-22,False,False,"ashleyjohnson,sheila63,ashley99"
samuelhunter,qSqg,2020-04-27,False,False,"williamneal,adriennehines,qdaniels"
murphybailey,pzpH,2020-04-11,True,True,"lwhitaker,sandrawilliams,emily62"
xhahn,sTS,2020-08-21,True,False,"uwilson,pcruz,michaellarsen"
halljorge,DWf,2020-04-06,True,True,"jphillips,kelly31,hcannon"
qwong,QPyzHvJK,2023-02-19,False,True,"xwallace,hannah13,kathryndunn"
boltonjose,mKfoR,2021-04-06,False,True,"jeffreywatts,rpittman,pamela50"
jenniferhart,EVfjSsthl,2022-06-25,False,True,"acochran,mathewsronald,hweaver"
gutierrezleonard,Ze,2021-04-16,True,False,"cameronwright,tperry,youngnicole"
hwarren,ruF,2020-09-19,True,True,"keithgarcia,robert07,ssteele"
destiny85,fiho,2022-12-17,True,False,"madison40,pmiller,jasmine30"
thenry,nfSlbaw,2023-07-04,False,True,"blackwalter,mark57,manningamy"
glane,bR,2022-10-27,True,True,"harrelldennis,eric36,normanamy"
jessicavazquez,oARSjxLt,2021-07-04,True,True,"zdavid,dshepherd,mccoyzachary"
thomas34,QYhOkxzWN,2022-12-10,True,True,"mark09,christyscott,brewerelaine"
latoya84,bekcuCUkJy,2022-03-05,False,False,"patriciahoward,stevensonautumn,kpadilla"
darrellfowler,FGe,2021-10-07,True,True,"michaelerickson,operry,dana36"
thomasdebra,nL,2023-03-18,True,True,"lauren21,mfigueroa,tgill"
teresacollins,vJn,2021-12-30,True,False,"sarahgamble,lopezgloria,andrew84"
monica28,AkTuiIJ,2021-09-05,True,True,"moniquecole,john65,stephanie48"
rmorrison,nAvgHDdcB,2020-06-13,False,True,"vrobinson,danielle42,martinezholly"
greg47,FOjHiF,2021-03-06,False,True,"frencheric,stephen34,johnsjoshua"
pmckenzie,PUBz,2023-08-13,True,False,"tinasimmons,christine56,pmatthews"
brittany89,UuZ,2023-09-03,False,True,"boonejeffrey,williamserin,christinesmith"
heathermclean,LhmB,2021-11-16,True,True,"christine25,coxmaria,tracy47"
carrolljill,UaYzEJL,2022-02-23,True,True,"victoria13,canturenee,pamela71"
waynegonzalez,kIkETDSqR,2022-08-05,False,False,"tsherman,zrasmussen,juan70"
theodorejohnson,Qo,2020-12-13,True,True,"edward28,johnsonjessica,craigriley"
cynthia19,cxfB,2021-12-01,False,False,"kimjohnston,sarah31,andrew22"
tiffany64,mhHXJ,2023-02-14,True,False,"nathanielmcdonald,elucas,zdavid"
wreynolds,DZkp,2022-11-11,True,False,"billgardner,xbaker,robertwilliams"
victoria49,msxMpquU,2022-04-20,True,True,"patelgeorge,johnsonbenjamin,teresalawrence"
martinjohn,RZQ,2023-10-08,True,True,"samantha11,dgarza,thomaspham"
emilyscott,qfMwyFxxE,2023-01-01,False,True,"christopher17,xrivera,foxpatrick"
shelbyhutchinson,ueBPr,2020-05-17,True,False,"sawyermichael,stokesjesse,ashleywilson"
richard32,VgMa,2023-11-14,True,True,"tdavis,sarahcase,michaelcarney"
petersonsamuel,vEXYCzF,2022-07-10,True,False,"cvilla,grahamkelly,manningamy"
qwright,IdtZhkx,2020-07-01,True,True,"april19,osmith,chavezbethany"
burnsvalerie,mAkZA,2021-06-30,True,False,"tiffanyedwards,shannon23,dennisperez"
mariah07,oYmOzQWI,2021-02-23,False,True,"ericthompson,ggill,clinton19"
upayne,bgO,2021-02-10,True,False,"katherinekelley,jeffrey21,mathewholmes"
christian43,rOQb,2023-08-05,True,True,"andrew25,mark57,jenniferhart"
jacob99,NRhgy,2023-11-26,False,False,"andrewgates,tmaynard,courtney85"
kerryzavala,WczhW,2023-12-01,True,True,"robertbrown,david01,zwilson"
phubbard,OddigASpUG,2022-08-26,True,False,"kelly95,craig48,paulchristian"
mejiacameron,RmIYc,2022-10-26,True,False,"fryejavier,debbie01,brendanwest"
james90,RHWemwP,2021-06-26,False,False,"hhansen,destinyperez,simmonsjesse"
rachael49,IipDErs,2020-07-07,True,True,"veronicaharris,josephmolina,kellerpeggy"
brivera,yIZAuuhi,2022-12-07,False,True,"tcohen,sanchezrichard,acox"
lisa17,zmyMGGTrn,2021-01-17,True,False,"hmitchell,wblack,jeaton"
jacksonamy,Bu,2023-06-16,True,True,"michael26,tfox,kristengoodman"
madkins,WCecYlINV,2021-09-17,False,False,"zwright,tanyaholt,banksjaclyn"
wangshawn,PJlLWHThi,2020-05-06,True,False,"seth39,kendrahuff,ugonzales"
jasongeorge,xWd,2023-01-07,True,True,"gallowayjames,sherri88,paulapowell"
whitneyann,apoKZ,2022-04-14,False,True,"dawnbarajas,eflores,otucker"
coreymartinez,pLL,2020-05-27,False,True,"robertsashley,graydavid,james90"
juliestephens,hA,2022-08-04,False,False,"tracyfarmer,alyssa48,angelabennett"
karen22,jeRr,2024-03-18,True,False,"lydiaperez,hvillegas,fernandezrobin"
michellemorgan,cRZkK,2022-05-20,True,True,"casemichelle,pamelabrown,zsteele"
christopherlane,oTy,2023-05-14,False,False,"alexander94,waltermarks,tammy67"
vanderson,FzeMOsSrt,2021-06-02,False,True,"johnaguilar,gdaugherty,rodneybecker"
williamsnicole,ElLN,2020-02-08,False,False,"bkennedy,brittanymurphy,candice88"
travis29,zkw,2021-06-12,False,False,"brownjames,glenn97,pyates"
christine03,via,2020-06-16,False,False,"samuelhuang,anthony93,debra90"
paulasmith,Qdnv,2022-08-19,True,True,"ahuang,josephsolis,christopherwilson"
melissawashington,UHIB,2022-10-07,True,True,"donna81,dustinjackson,olee"
jimmy36,LzuqGCR,2023-03-20,True,True,"matthewgomez,chelseacarlson,schultzdennis"
carlsongary,NdnEC,2021-01-26,True,True,"rayalyssa,carrilloalan,robertlevy"
collinsashley,CKx,2020-08-09,True,False,"andrew86,patriciagarcia,salasdean"
jason78,LhUIEKK,2022-08-28,False,True,"alejandrokim,estevens,marie08"
jenniferhart,sAtoVBU,2021-08-23,True,False,"dlarson,qjohnson,carlsonnathan"
