UserTag,ChatId,Date,Hour,IsAdmin,MutedMentions
vtate,ccy,2021-01-10,01:04,False,False
robertbrennan,fjdafJ,2022-11-10,20:13,True,False
gonzalezapril,rVji,2023-02-02,12:47,False,False
robert79,nqfBQrDyWz,2024-02-15,01:09,True,False
travis21,aLKlEQ,2023-03-16,03:44,True,True
donaldcooper,wHWUWELYE,2022-05-02,02:33,True,True
thomastaylor,QXP,2023-10-18,12:59,False,False
knavarro,MQfMoOe,2024-03-20,15:58,True,False
hodgesnicole,PNLxDZ,2022-02-22,04:05,False,True
umorrison,jDlvvJ,2023-05-16,00:52,True,True
kellermatthew,OsNoX,2021-09-04,08:02,False,False
jennifer50,bulbWub,2022-01-09,18:40,True,False
christopherarroyo,hUXxCwLdw,2023-07-18,00:13,True,False
josephcooper,doEajpIJC,2023-03-14,18:05,True,True
denisegomez,RvFvZYQ,2020-04-16,01:21,False,False
frostbrian,yNkTgaZwF,2020-06-17,06:32,False,False
benjamin11,nODbb,2021-03-01,10:27,False,False
michaelwheeler,zyIwS,2021-02-20,10:57,True,False
kylie57,lEEo,2020-07-11,11:52,False,True
perezdavid,EIMDXJlz,2023-12-01,13:55,False,True
eric96,dZZdY,2023-10-03,12:40,False,False
umoody,SoWmVFYL,2023-07-21,04:23,True,False
michelle57,QciTccppzl,2021-11-10,06:13,True,True
christopherarroyo,sRnFuatH,2020-04-18,00:44,True,True
ana58,OTcZgJrIcS,2020-10-21,14:36,False,True
inelson,lN,2020-11-03,14:38,True,False
chenallison,lI,2021-12-28,09:51,False,False
josephevans,DCZvFfgWXK,2020-07-25,10:45,True,True
scott10,prCLJ,2021-06-10,08:08,False,True
thompsonbrian,dCtltvqSS,2023-01-05,14:56,True,True
shawn46,VeaD,2023-11-10,12:39,True,True
dfarrell,oFwRbPJ,2021-05-02,13:01,False,True
hollandkenneth,hQzgQq,2023-05-04,21:16,False,False
jkline,zwbBmlTu,2021-01-07,21:01,True,True
joseph14,TiDSymIn,2020-05-25,01:24,False,True
zacharyevans,UMUq,2020-01-31,13:16,False,True
phyllis91,CUp,2023-11-12,16:58,True,False
cbradley,qybpO,2021-10-26,14:01,False,True
james18,XObAb,2023-12-23,17:34,False,True
jillmartin,MsJur,2023-10-19,06:23,True,True
ledarryl,MaQDht,2024-01-02,15:26,True,False
jesse23,rfgbBM,2022-06-05,13:20,False,True
calebweaver,zFDblDaFB,2024-03-31,02:47,True,True
robertjacobson,hmVPuEQV,2023-05-11,06:26,False,False
michael03,NcU,2020-07-23,22:45,True,False
vwhite,DLtXA,2023-02-24,22:14,False,True
beckerkevin,kFADK,2021-12-16,06:51,False,False
ronnie37,wiejgUGE,2021-11-19,21:19,False,True
nmiller,BCMUFmSRV,2023-12-20,05:02,True,False
sethdaugherty,naKTp,2023-10-08,05:18,False,False
butlerjay,JctmqD,2023-02-28,18:09,False,True
fsolis,KlzgcIJNu,2023-12-30,11:28,False,True
michael37,kzxS,2023-07-29,02:52,True,True
jesseferrell,bygDzw,2020-05-12,01:04,False,False
andreakelly,NPk,2021-07-23,22:28,False,False
dsmith,BTxhnr,2020-07-14,02:21,True,True
lmorton,ncjJAT,2020-11-21,07:00,True,True
dthompson,qDOkNdK,2021-08-18,18:40,False,False
kathleenmartin,DR,2023-05-18,08:54,True,True
mariasoto,uMfweohW,2022-10-07,09:32,True,False
fanderson,NLBG,2020-05-12,01:26,True,True
josephbeard,DVGSKhzzH,2020-01-19,19:51,False,False
james37,dCJoX,2020-09-10,19:18,True,False
larrydavis,yD,2020-10-15,18:13,True,False
annettekelly,dKWMybYG,2022-01-11,23:17,True,True
hsanchez,AWoIDzoZMY,2022-08-31,03:57,True,True
mollyanderson,jDaijz,2021-08-29,09:15,False,True
brandon26,FIpCyECgEx,2022-01-25,01:55,False,False
wilkinsonpatrick,MLDUPMsc,2021-07-26,13:14,False,False
shanesmith,nlGuuAl,2022-12-02,12:51,False,True
stephanie84,GmBjGuR,2023-06-28,19:06,True,True
fosterkelsey,FBFSdauY,2020-05-12,04:26,True,False
frankcarr,SWO,2023-03-16,11:32,True,True
hunttiffany,WTkHLZDOy,2023-08-31,09:49,True,True
rowevirginia,wOTsUcfLr,2021-06-22,03:03,False,False
erin45,TueQHTJtgv,2021-12-27,04:26,False,False
sanchezstephen,jl,2022-05-02,19:17,False,False
hbishop,AN,2020-09-13,16:23,False,True
lawrencekevin,JVFnzpe,2020-03-29,07:05,False,False
longrobert,ntl,2024-01-26,23:06,False,False
sandovalkelsey,oVbsWT,2022-12-22,11:01,True,False
laurie65,nvHJAvgLG,2021-02-16,14:35,True,True
timothymitchell,eODaFebmV,2022-01-18,09:24,True,True
charles99,uGDZhZOB,2022-06-24,15:56,True,False
alove,GAs,2020-03-02,19:37,True,False
ldaniels,CjVQL,2020-12-14,17:13,False,True
priscilla98,zkXzSX,2020-06-30,04:17,True,False
johnsonchristian,kSgJGB,2023-10-05,16:59,False,True
vsalas,QaePdUndP,2020-01-27,17:37,False,True
iperez,JjeXh,2020-03-19,18:12,True,False
sreynolds,DHk,2021-07-22,13:46,True,True
jonesscott,VncqdoTMA,2021-12-03,11:03,True,True
karen38,VfTqvvB,2021-10-08,08:06,True,True
jacobsrandall,Ug,2020-03-08,01:33,False,True
karen86,McL,2022-03-18,11:22,False,True
megan78,HaEkoR,2020-08-28,16:57,False,False
elliottandrea,osPkKtBzor,2023-08-02,01:11,True,True
sarah29,biwAg,2022-03-03,02:02,False,True
kenneth93,qIFczEGi,2021-10-19,12:46,False,True
watkinswilliam,yGznK,2021-11-11,18:08,False,False
wdonovan,yvRp,2023-01-30,09:27,True,False
gary22,tIUTmxVNk,2022-08-09,16:43,False,True
shirley06,hg,2021-09-25,22:45,False,False
robinsonchristopher,SuNXUxk,2023-04-12,19:15,False,True
turnerelizabeth,PkPKe,2020-03-28,23:27,True,False
cohenanita,AGhInNdZc,2023-09-03,22:25,True,False
harrisjoel,sk,2023-07-15,14:01,False,False
jeffrey60,hXIku,2022-06-24,13:42,True,True
brent13,qXgjsA,2021-07-20,15:14,True,True
austinthomas,HmBkdRBxL,2021-12-06,01:00,True,True
goliver,hRlmNh,2023-03-18,07:15,True,False
oneillmark,aT,2021-03-18,11:47,False,True
emiller,OsBIbRVkWV,2023-05-30,21:30,True,True
zhall,AlPSMPY,2023-09-21,00:04,True,True
lanejason,sHiKaL,2021-09-04,16:27,False,False
anna65,QwXV,2021-12-01,14:15,True,True
brandon57,HLfjKaL,2024-01-31,22:18,False,True
gutierrezelaine,YO,2023-10-06,20:28,True,False
cohencarla,BTxhnr,2021-08-18,15:37,False,True
williamssamuel,thbSYgWndK,2021-03-16,12:17,True,True
jasminejones,Lhg,2024-04-09,04:44,False,True
ewilson,fGdImm,2022-02-13,21:46,True,True
bhoward,uYnm,2021-12-22,03:38,False,False
amyriley,vEOK,2023-07-31,09:23,False,False
dan17,oUXh,2022-06-23,21:51,False,False
ambersmith,Czc,2022-05-16,05:27,False,False
kevin52,RXgcBm,2022-08-04,10:15,False,False
timothyparks,sDFCWgzT,2020-02-28,18:34,True,True
lambertjoseph,OhEVO,2021-05-26,03:27,False,True
dale75,Dv,2021-01-01,14:23,True,True
mary39,SXKdgK,2020-04-08,20:35,True,False
daviesroy,BCMUFmSRV,2020-01-09,08:56,True,False
ashlee49,pTyEY,2020-10-13,09:16,False,False
hthompson,DVhLii,2021-08-15,17:16,False,True
patrick47,gFOvU,2022-09-30,05:28,False,True
graceaguirre,GqZtMy,2022-05-23,12:58,False,False
fwoods,kEjXOngoz,2021-06-12,14:21,False,True
adkinsjennifer,tZnSOOa,2022-02-26,07:09,True,False
fgomez,QvXn,2020-12-18,23:41,True,False
rebeccasoto,KJpW,2020-11-11,06:10,True,False
evan64,iE,2021-02-10,13:53,False,True
alexanderlopez,LUWjFJcUIk,2020-05-15,12:39,True,False
matthewpratt,usguhSR,2023-07-13,03:06,True,False
fgomez,egwUI,2024-04-15,23:09,True,True
levinedonald,eyiFagFC,2021-09-22,21:50,False,True
fgrant,WHHtOhz,2023-06-19,11:22,False,True
sanfordcynthia,tgNkJP,2022-05-27,15:16,True,False
steven12,lEFYf,2021-10-18,14:18,True,False
emily09,itdPl,2021-02-09,04:44,False,True
rhampton,iqKyVVtOb,2020-07-29,14:00,True,True
jameswilliam,vtEg,2023-10-19,10:46,True,True
mbaker,xGPKbli,2021-12-07,08:29,True,False
currymegan,jTiMNw,2023-09-26,04:55,False,True
kathleen85,pLZGQ,2024-03-25,11:48,False,False
brett50,YHepfTxtX,2022-09-07,19:37,False,True
perezchristina,jd,2022-10-05,18:50,False,True
alexandria66,FcyE,2024-02-29,02:16,False,False
ydunn,xhT,2022-08-08,07:46,False,True
marie29,JAwMVWESZr,2022-06-12,15:48,True,False
wolfeteresa,DANeJrVtO,2022-08-02,04:08,False,True
vargasantonio,vdJA,2023-08-27,13:06,True,True
anna54,BMIVBEL,2020-05-25,06:37,True,False
kellie52,rUDsAUKx,2020-01-16,08:59,True,True
fhunt,FYFSxTF,2022-12-30,17:19,False,False
aguirrejoseph,JAbe,2023-02-28,19:50,False,False
huntdiane,Xxwa,2022-09-18,21:38,True,True
floreshoward,tCsKq,2024-01-22,22:18,False,True
bwatkins,XUGqpLqu,2021-03-01,15:03,False,True
udavis,RIedhs,2022-11-09,14:33,True,False
jesse17,EcOfVmBPD,2021-11-26,01:35,True,False
estradaelizabeth,yJjxf,2020-10-07,20:55,True,True
dkelly,FPp,2020-06-05,22:16,False,True
williamstafford,Ug,2021-01-02,17:50,False,True
cedwards,BDFbR,2024-03-07,15:54,False,True
gutierrezerica,mymrPrg,2020-07-08,04:10,True,False
cindy07,Adz,2020-05-21,16:44,True,True
geraldsanders,cXkBDXrYUg,2020-02-24,23:20,True,False
mcphersoncarl,QmSWVg,2023-11-15,10:57,False,True
mooreaaron,UWCtqnKf,2023-08-29,12:37,True,False
erika52,nCwxfM,2024-02-10,07:12,True,False
angelaconner,ig,2020-08-11,13:41,True,True
glong,rLsezfOZm,2023-05-24,17:07,False,True
turnermatthew,EV,2023-11-26,04:46,False,False
patrickmccoy,nfM,2021-10-02,20:30,False,True
jesusgrant,iESmqKqERS,2020-12-13,11:14,False,True
raymond07,bmn,2023-07-01,15:52,False,False
jasonholmes,rRtjPGCn,2021-06-05,09:18,True,True
petersonallen,TgZnHyAAFT,2022-05-16,08:25,False,False
butlermark,nxtXfvAg,2022-06-14,12:05,True,True
ariana11,nxtXfvAg,2021-08-21,15:59,False,False
lamberik,aPR,2020-03-28,22:48,False,True
zzavala,IqSgHJ,2021-11-10,15:54,True,True
mcdanielkelly,pQhccEChLC,2022-03-24,11:01,False,True
angelspencer,OYvLxX,2021-02-22,16:38,False,False
umarquez,VKlAuCICqO,2023-05-15,18:06,False,False
esparzaerin,LqAwJfviN,2021-04-14,04:35,False,True
melindaandrews,DDwPMmZhI,2023-12-31,13:43,True,True
julia95,sHiKaL,2022-07-04,04:21,True,True
cardenasregina,KXFTItpI,2021-09-19,18:08,False,True
joshuapearson,CE,2020-05-10,14:06,True,False
marcus26,NTeA,2021-09-14,21:01,False,True
alove,jSAqVWIMi,2021-07-02,20:47,True,False
scottkelly,UJVf,2021-01-27,05:54,True,True
lindaporter,gZVDYiFLxs,2021-02-08,17:28,True,True
nancyingram,zzuUL,2022-08-20,12:13,True,True
laura91,OyivrY,2020-06-29,20:45,False,False
gailchen,UDjCkGt,2022-12-08,07:28,True,True
emily97,cgWnNFAiEl,2020-08-14,16:34,True,False
lisa00,JxtYdGoE,2023-07-14,19:39,True,True
shannon23,OTn,2021-01-28,12:40,False,False
bakerlisa,mlsROAi,2022-06-19,14:45,True,False
williammclaughlin,ctrXyn,2020-05-16,15:58,True,True
elizabethgates,lHZphH,2020-11-03,15:43,True,False
smithaustin,gEJ,2021-08-27,01:09,False,True
nicolemarshall,ghTQA,2021-01-06,12:47,False,False
dawnbird,QdgUK,2021-08-18,00:46,True,True
acostamargaret,diz,2022-06-07,17:55,False,False
normayoung,dqK,2021-07-20,09:38,False,True
natasha06,CCUGQVA,2021-05-22,21:30,False,True
brockroger,SOrb,2022-08-30,02:09,True,True
umartin,RKhhTbzGz,2020-10-14,03:41,False,True
urivera,AGnV,2022-12-27,21:46,True,False
howelljames,JQIYjIF,2020-08-16,11:35,False,False
daniel09,RFXkMKvZ,2021-04-24,20:35,True,False
joshuamoore,UFhbda,2021-05-12,18:36,False,True
lisa00,gM,2024-01-20,18:02,False,True
william51,Hw,2022-09-14,14:51,True,False
james10,ZYpcrOMXe,2021-10-18,09:34,True,False
stephenfaulkner,dI,2021-05-21,02:02,True,True
wrightcassandra,zJe,2021-08-28,06:31,False,False
dennis20,CbZVPy,2020-09-14,23:26,False,True
carrie48,mAnSGc,2021-06-09,04:41,False,False
bsutton,Ogh,2022-07-04,07:11,True,False
jwhite,HKww,2021-02-13,20:38,False,False
emilypierce,dx,2024-01-27,03:41,False,False
james46,jsZFUCLX,2021-10-30,19:18,True,False
jamesperez,NMDvCCVxNs,2023-05-31,04:44,True,False
myersraymond,tdXqZKng,2021-02-17,12:43,False,True
jose95,pWHkw,2023-08-05,21:43,True,False
katelyn15,kpUQfGedu,2024-02-13,23:51,False,True
rwilliams,stE,2021-02-06,10:26,False,True
lunadenise,AAEAVmt,2021-07-11,11:34,False,True
garyparker,AF,2022-01-08,16:53,False,False
aprilvasquez,oiNwaVo,2020-06-13,02:05,False,False
joshua47,EgmCX,2022-09-01,23:27,False,False
jesse08,hbwVE,2020-05-20,01:55,False,True
rchen,lPyD,2023-03-28,18:21,True,True
sandrabrown,ePpTqHX,2023-12-05,01:21,True,False
briancisneros,QSEnXyoi,2021-04-15,13:05,True,False
larrydavis,Hl,2021-06-18,01:27,False,True
justinsmall,raG,2022-02-14,09:34,True,False
michael65,YucwS,2023-05-25,16:45,True,True
williekirk,YFD,2023-04-22,22:19,True,False
hodgeskendra,RoBdmcr,2023-07-29,11:25,True,True
danieljoel,JVFnzpe,2021-02-02,19:06,True,False
raymond02,pjuk,2021-02-11,07:34,False,False
nicholashorton,ZySeaOEtWd,2022-10-01,13:04,False,False
steven12,HHx,2022-11-01,05:09,False,True
ystone,Qv,2020-12-29,14:01,True,False
michelle25,AsQtjgy,2023-07-14,14:14,True,True
katherinecarter,hRlmNh,2020-03-10,04:02,True,False
william98,jlv,2022-04-12,19:07,True,False
colejustin,JGXkMSbL,2023-12-16,16:10,True,False
lanejason,Qf,2023-01-09,06:55,False,False
shaunsmall,zLovsLCPE,2022-01-19,19:44,True,False
gordonroger,MuB,2022-05-07,22:08,True,True
ikoch,UNhXZwETRB,2020-02-17,22:27,False,False
morrisjoseph,ChxKzLpE,2023-01-02,04:07,True,True
jessica52,edaw,2020-04-01,16:58,True,False
rossmichelle,UcPAhxQ,2021-10-19,10:06,True,False
marywilliams,AplorZ,2021-08-19,06:00,False,True
tracy32,IMuBwIh,2021-11-24,09:59,False,False
patelchristina,QTgoRGiYBR,2022-01-20,22:33,True,True
kbailey,yV,2022-09-20,06:13,True,True
kyle67,wjjUSDalnU,2023-09-27,15:16,False,False
fbowers,HMeZKSm,2020-05-21,23:38,True,True
longerica,aKYOCVQR,2022-01-24,00:04,True,True
bobbysoto,vyuoTNBDo,2021-03-22,10:41,True,True
deborahgomez,Lh,2023-10-17,22:54,True,True
ohernandez,sEt,2023-10-08,23:25,True,False
chavezdaniel,ghLRSyWo,2023-01-05,10:58,True,True
steven30,PCZBAeNe,2020-03-22,06:45,True,False
bensonerica,tEQftH,2020-06-18,12:22,True,False
gilbertrandall,tgNkJP,2023-12-13,04:47,False,False
joeldunn,sBtt,2023-07-30,09:02,False,True
jonathan56,smR,2023-09-30,19:38,False,False
parkdonna,kpUQfGedu,2021-08-08,07:44,False,True
joshuayu,yPPcWGSs,2022-11-26,08:30,True,True
patriciawalsh,DknuyB,2022-07-29,22:01,True,True
haley99,PTkgpO,2023-05-20,10:07,True,True
hoffmanrebecca,PxtG,2023-12-02,12:31,False,False
davidpham,pZKGFxXn,2022-12-15,04:56,False,True
delliott,wJBstpALAq,2020-03-19,04:40,True,True
michaelanderson,kUcxTTiim,2020-06-05,23:54,True,False
etaylor,GISeS,2022-05-07,22:37,True,True
kgregory,iZYs,2022-10-22,08:30,False,True
mistymiller,WLj,2021-05-02,05:47,False,True
alejandro73,SgvL,2022-07-19,23:37,True,True
mooretimothy,VmSXL,2020-08-05,08:34,True,False
troy65,cIyoMonrcR,2020-06-12,19:38,True,False
blevinsmadison,UAhzop,2023-11-04,15:17,False,True
vstephens,vjVsqGG,2023-12-18,23:48,True,True
yward,rRVljF,2020-05-13,05:53,True,True
vargasantonio,UDjCkGt,2021-05-13,12:16,True,True
stephaniepatel,fImUexK,2022-09-07,19:26,True,False
oneillmark,nqLibqcvv,2023-12-31,03:32,True,False
imartin,JBSr,2022-05-14,23:39,False,False
lbaker,DOOqSXqn,2023-01-02,13:21,True,True
gutierrezerica,YhdyckHYST,2021-08-01,01:31,False,True
andersonjoseph,XLhv,2020-07-25,09:53,True,False
pblake,ujeW,2021-01-17,00:03,False,False
douglaslarson,JFmSPxv,2021-01-04,21:33,True,False
kmay,Mfzln,2024-02-18,20:13,True,False
patricia25,tOi,2021-07-26,09:37,True,False
hsmith,yDNn,2023-06-12,01:51,False,True
glendurham,OtazPVJjgJ,2023-08-05,00:59,True,True
allisonmcbride,vHvxiL,2021-11-25,15:08,True,True
ruizkatie,AZiexrgfoI,2023-11-28,11:07,False,True
monicaaustin,ExuBJa,2023-10-29,07:48,False,True
agibson,qzszPN,2021-08-17,09:36,True,True
theresa36,ukzEoJVT,2024-03-30,07:35,True,False
tammywallace,far,2024-01-05,00:31,False,True
nhampton,eLSzu,2021-08-22,09:41,True,True
mark38,vVsQQ,2023-03-11,01:12,False,True
jenningsmichael,wbO,2023-12-25,14:51,False,False
leoncourtney,jTxxsifF,2021-06-24,20:34,True,False
kelly56,OMO,2021-04-24,09:46,False,True
lindseysmith,KpFIu,2022-12-05,09:04,False,False
mariasoto,uPXhZq,2023-04-06,17:28,False,True
hwilliams,tAAqAopU,2020-07-05,16:29,True,False
boonekevin,UINPNK,2024-03-01,19:14,True,True
hlopez,NuXqg,2022-04-03,05:54,False,True
michael01,YIGzM,2022-12-08,04:07,False,True
traceybates,AVvpYlMnTj,2024-03-17,02:16,False,False
palmerjessica,mKOzdVew,2023-07-07,18:46,True,True
jgilmore,BzinVwM,2022-09-11,00:40,True,False
bankstyrone,MXm,2022-04-19,03:52,True,False
thale,cvWlNXlF,2022-07-02,23:17,True,True
turneredwin,CMFQqt,2023-08-13,18:06,True,True
obrown,BWnZw,2023-08-31,03:46,False,False
mathewsjerry,cAp,2020-03-07,09:24,True,True
dale00,ZRP,2020-06-03,10:21,False,False
gfernandez,tUNei,2020-06-17,09:12,True,True
fisherchristopher,FjMbHF,2022-04-02,13:31,False,True
joseph51,HmBkdRBxL,2021-07-18,03:59,False,True
caroline43,fNzCbIjNUI,2023-07-13,11:05,False,False
mitchell78,thbSYgWndK,2022-02-11,07:46,False,False
miketorres,zzdPDEbGb,2021-04-05,16:32,True,False
michaelsimmons,mqveIshND,2020-07-19,14:04,True,False
anthony74,AplorZ,2020-11-30,00:03,True,True
wilkinsonpatrick,Qis,2023-10-17,19:44,False,True
coxerica,BzinVwM,2023-08-21,04:04,True,True
coxdana,Ozc,2021-01-17,08:46,True,False
flynnscott,pvgCSvx,2022-02-11,16:29,False,False
katelynmoore,wQmIdyynVG,2022-08-24,04:39,False,True
ocarter,UAjaJ,2023-12-22,16:08,False,False
cweaver,sbkXOTg,2023-05-13,12:05,False,True
sbrown,ilRuZ,2022-04-23,12:42,False,True
hopkinsdouglas,Ia,2022-05-18,21:16,False,False
michael61,NTeA,2022-04-30,00:39,False,False
patrickmccoy,fupU,2022-12-26,11:44,True,False
kathymorris,Nld,2023-11-22,00:40,False,True
cooperwilliam,WvZ,2021-04-18,06:56,False,True
dennismichael,XzK,2020-01-29,02:46,False,True
matthewgonzalez,gZVDYiFLxs,2022-09-05,12:28,False,True
nicolecummings,XJPnkI,2022-01-19,21:55,False,False
nsanchez,JafJZX,2020-07-11,16:17,False,False
uwilliams,KMvqgXsywx,2023-01-15,16:08,True,True
aaron59,gEJ,2024-02-20,04:05,False,True
amanda31,tgNkJP,2020-08-17,06:59,True,True
lisa00,MkBGS,2021-11-08,02:41,True,True
bowmanchristopher,ygQvjuvkFk,2023-01-24,21:40,True,False
jenniferpatrick,un,2022-11-21,10:37,False,True
steven04,WeSRdSNX,2023-02-22,12:10,True,True
jennifer22,lWvJ,2023-12-20,03:50,False,False
walkeredward,VbXOaU,2020-12-09,09:51,True,True
gedwards,YIGzM,2022-03-19,15:05,True,True
christopher51,gDdVtQyt,2022-05-27,20:26,False,True
burkekathy,Nld,2021-11-19,13:06,True,True
kristenmorales,rwWkdDz,2022-01-23,15:30,False,False
richardrangel,lkmK,2021-04-01,17:06,False,True
ureid,FaplfLOvMp,2023-12-01,20:24,False,False
castilloscott,Dpm,2020-10-13,03:49,True,False
igrant,dPLhzUFvAE,2020-05-05,23:28,False,False
vancehaley,bJPVRqX,2020-02-09,14:56,True,False
currymegan,WrhPsFIMQ,2020-06-12,18:20,False,True
vthomas,NLBG,2021-06-13,08:53,True,True
ocooke,KgXKwQt,2021-01-21,12:27,True,True
bankstyrone,goIuZoGopH,2023-11-16,13:16,True,True
gonzalezsteven,axkBuJSf,2021-03-20,15:28,False,True
sarafarley,EqqgMw,2021-04-17,14:51,True,False
moorejohn,TDJZrCXn,2022-01-15,15:33,True,True
marie29,UBJWP,2022-02-24,21:45,True,False
james36,LxEPQD,2021-04-04,02:16,True,True
hesterleslie,fvHThuw,2023-06-01,04:40,False,False
jamiehuber,RaQxsA,2021-05-24,18:36,False,False
christineespinoza,AqsSNvwCK,2021-05-07,01:16,True,True
mercermichael,bnQl,2020-06-09,21:04,True,False
angela39,icftf,2021-06-14,08:18,True,False
ycarpenter,RyQlyuN,2023-07-02,17:15,True,False
alan64,zuXcRoiCJb,2020-08-09,07:24,False,False
amyvelazquez,XhrMWvoaR,2022-02-12,14:03,True,True
roger29,MkBGS,2023-03-22,10:06,False,True
garciabeverly,IBnvuZss,2022-02-03,02:42,True,True
heatherkim,vaAG,2022-04-15,17:09,True,False
don29,IEdzcxdqM,2021-07-21,04:09,True,True
amberlove,zPaEMLfYH,2023-12-25,23:49,False,False
dgilbert,PhiQZAJz,2024-01-06,03:41,True,True
daledawson,CAWhSPVST,2022-03-31,15:04,True,True
mary86,sTxe,2021-10-18,11:27,False,True
johnkhan,GUMKjJWiyL,2020-08-13,01:43,True,False
johnrusso,IPAtz,2020-12-03,02:03,True,False
patricia14,hQmkwN,2022-01-26,10:09,True,False
wilsonsteven,VcEAOTo,2022-08-18,03:37,True,False
udavis,yliTMoSI,2022-05-16,10:47,True,False
apeterson,VLYco,2021-05-21,10:40,False,True
wgreen,GhH,2023-04-15,22:37,False,False
zedwards,MjDiK,2023-07-05,09:30,True,True
benjamin11,yqCdMws,2022-12-28,18:11,False,True
cbradley,OOgtbj,2021-02-13,18:01,True,False
lglass,ECRigJkKH,2022-03-17,05:24,True,False
uwilliams,HaEkoR,2024-03-07,02:42,False,True
brewermelissa,QdgUK,2020-06-26,19:49,True,True
tmckinney,cQGkGn,2022-10-03,04:29,False,False
ayalajames,MBgKsF,2023-03-18,15:58,True,False
lewisshawn,nKvx,2023-10-02,04:39,True,True
maria35,qIKJ,2023-09-17,11:08,True,False
johnedwards,ChxKzLpE,2023-01-27,00:45,True,True
michael45,OpB,2024-04-03,17:34,False,False
powellanna,mIU,2022-03-01,02:53,True,False
kelly21,SfTTQeXeO,2020-08-05,21:03,True,False
mark52,xBzVeDEP,2022-08-02,17:20,True,True
samueljefferson,zFdhI,2022-01-31,12:38,True,False
taylorjulie,ZGApqw,2021-12-06,01:29,False,True
ggrant,behSbl,2021-10-17,22:35,False,True
kevin90,dikrTOljGk,2022-06-19,21:18,True,False
robert22,aW,2020-08-07,06:43,True,True
nsteele,stLlJIP,2021-01-17,11:13,True,False
john44,GmBjGuR,2021-10-29,11:25,False,False
rosborn,bKzkicotk,2024-03-29,15:54,True,True
lynn79,fYt,2020-06-01,22:19,True,False
larseneric,ihvvTjsST,2020-01-15,07:59,False,False
hclark,LzNNuQNb,2020-11-12,19:44,True,False
shelly66,ayGtVKTkKN,2024-02-17,23:04,True,False
rachaelpatterson,bet,2022-04-16,14:53,False,False
kmendoza,BQ,2024-01-01,23:55,True,False
dianemartinez,QMzmGZHqE,2023-03-28,18:55,True,True
karl91,eBwhcVyu,2021-02-19,00:41,True,True
rossgloria,pFP,2020-07-06,06:12,True,False
mark64,ZwOkrEAmU,2021-07-14,16:46,True,False
xmiddleton,ZwOkrEAmU,2022-09-04,01:46,False,True
rachelmitchell,OyivrY,2023-03-30,10:50,True,True
jamesjones,vROoeh,2021-03-16,16:25,True,True
randallsanchez,JvAlAzgIHg,2024-02-17,15:21,True,False
cervantestara,dpisEDd,2023-10-08,12:04,False,False
dmckinney,yZCeXXdu,2022-03-11,04:41,False,False
stacygay,dcdtVQCVyl,2021-07-10,08:38,False,True
zacharywallace,WKesFR,2024-02-23,12:01,False,True
daughertyerin,pAZX,2021-05-02,13:33,True,True
jared57,nIVcFEZU,2020-08-29,05:49,True,True
stephaniediaz,nJCOrWVr,2020-05-10,15:34,True,True
pattersonamy,kauTWMbG,2022-03-14,04:21,False,False
aanderson,nlGuuAl,2021-06-27,15:44,True,True
kanelance,DYtYADDmx,2021-06-10,09:21,False,False
iellison,snzHKEa,2021-12-25,23:32,False,False
nlynch,MyHsyY,2022-11-29,23:40,True,False
qshields,KfVRRgBg,2022-09-23,11:06,True,True
fullerrobert,klSWRKGBi,2023-04-05,06:26,True,False
xrobinson,ISDiZfFPDF,2020-03-04,21:14,False,False
larseneric,eEnTTPTO,2023-10-28,13:37,False,True
perrymichele,dmcpl,2021-01-16,02:26,False,False
rebecca93,wXFIzPwY,2021-05-10,18:24,False,False
robertriley,sEIU,2022-04-28,06:25,True,True
roachvirginia,fbsAROKcyQ,2022-07-29,00:01,False,False
dylan47,RqQ,2023-11-08,21:16,True,True
oward,KZPj,2023-06-18,15:10,True,False
pjohnson,rKCSSTJ,2020-05-06,08:48,True,True
matthew48,bNNyVA,2022-11-15,02:22,True,True
turnerjeffrey,oiIMz,2022-02-28,09:36,False,False
