UserTag,ChatId,Since,IsAdmin,MutedMentions
jennifer03,YfOLAB,2022-11-20T22:25:28,False,False
houstonmichael,pEozFwZBlL,2021-11-02T01:30:28,False,False
david03,kvVLJhHuAW,2022-02-19T05:08:08,True,False
apierce,EUjbxxXnI,2023-06-06T03:55:50,True,False
alicia41,HcDZuK,2023-07-04T03:41:58,True,True
smartinez,jzB,2023-09-17T10:08:39,False,True
gomezkyle,cwt,2021-09-25T11:38:37,False,False
wanda19,pm,2023-03-12T08:25:03,False,True
patricia52,ibz,2022-07-28T08:24:36,True,False
greenjulie,uAs,2022-11-23T00:08:47,False,True
nicole01,ZevWVmuH,2023-09-21T01:52:02,False,False
wcain,BRY,2022-06-19T15:15:46,True,True
ajones,sdxmnU,2020-12-08T13:15:48,True,False
smithjames,dz,2022-02-07T03:34:26,False,False
mirandabrown,utIOVpYM,2021-06-22T13:12:25,True,False
tnorman,UufmNSyT,2020-07-12T15:57:47,False,False
ashleysanders,ycTgMlP,2022-10-06T20:02:50,False,False
ygreen,oSvF,2023-01-15T20:39:46,False,True
lisa95,bPRxIBbBk,2023-07-11T09:34:57,True,False
evansmarisa,HmZBnqJi,2023-08-26T02:04:37,False,True
dawnjuarez,hYlPNx,2022-12-09T02:28:07,False,True
elizabeth76,Vwa,2023-11-26T16:53:46,False,False
rachel99,twhINJk,2022-12-06T11:28:08,True,False
cookheidi,pmJnT,2023-01-03T03:53:33,False,False
fgoodman,uZRyDRQx,2021-09-02T02:29:27,True,False
joshua25,vUwM,2020-11-13T15:05:28,False,True
yjuarez,HecE,2022-05-09T10:41:19,False,True
rhodesdarrell,Moh,2024-01-28T06:26:04,False,True
zbutler,tGCXg,2023-04-29T16:57:25,False,True
rebecca70,zL,2022-11-28T22:44:59,True,True
michaelnixon,oxhtAc,2023-04-20T12:40:01,True,False
cameronwalker,fPyYwqsmpI,2021-11-20T21:33:33,True,False
grahamjennifer,leXtH,2022-06-18T00:58:49,False,False
karen30,xsmRIJO,2021-09-06T10:08:18,False,True
bmullins,gpjBF,2020-03-01T12:22:22,False,True
michael08,rmCJz,2023-12-03T13:22:08,True,True
vstein,qvbuKidp,2023-01-05T12:27:03,True,True
andrew81,dcs,2022-06-21T13:29:36,False,True
fpatel,pubzEHwnaQ,2021-01-10T23:21:43,True,False
johnpetersen,vtl,2024-01-19T18:44:25,True,False
johnlopez,WCbMF,2020-07-03T05:28:17,False,True
onorman,SkhTpcST,2023-07-04T13:39:36,True,False
rguzman,pcRjtA,2024-02-23T23:55:39,False,True
burkepaige,NCGrNtWhb,2023-11-29T10:10:44,True,True
erik30,ORxNMiYcvL,2021-11-20T08:39:09,True,False
nguyennicole,veAfbi,2020-05-07T12:36:01,False,True
timothycortez,bp,2023-10-12T19:37:02,True,False
andersonpatricia,JKsyax,2020-11-04T23:32:12,False,True
lmcdaniel,UVdCBpZps,2020-08-24T12:05:59,True,True
christine50,BdIogz,2020-06-24T16:48:53,False,True
ydunn,KGsGO,2021-03-17T03:52:21,True,True
wbruce,VyChEqx,2021-04-19T15:07:57,True,True
matthew64,QVuVkWcI,2023-02-27T05:43:20,False,True
marialewis,ZohvPsF,2023-07-15T07:19:16,True,True
qtaylor,LGJYuQhlrQ,2023-03-16T03:12:48,True,False
bpatterson,GSYQIWRx,2022-04-16T18:28:23,True,True
johnstonmaria,byZMz,2022-10-25T12:07:28,True,False
robert70,FS,2020-07-25T11:03:44,True,True
jocelyn86,WeIfGJsjC,2023-08-09T22:14:42,False,True
robert58,utoWVLdbXE,2022-03-19T11:36:06,False,True
marcusmartinez,lTlRViAiJ,2023-11-16T14:07:10,False,True
mortoncrystal,AahlTC,2021-11-23T01:59:33,True,False
brookemartinez,VYQHCA,2022-06-22T16:50:44,True,False
davisrobert,rFXUZ,2021-01-01T12:07:01,False,False
malexander,ABtARV,2020-09-18T04:47:14,False,True
scottjohn,lKjqGbVjN,2021-05-22T02:46:21,True,True
iyu,agBlY,2021-06-13T03:24:49,False,True
anne15,wLH,2021-06-08T06:07:04,True,False
matthew01,YYwPvk,2023-01-24T21:25:44,True,False
desiree09,wYXy,2023-11-08T18:38:45,True,True
desireemyers,Olacf,2023-01-23T22:09:18,False,False
frank02,pOevqEk,2022-04-21T18:39:28,False,True
davisdouglas,JzrWw,2021-08-24T06:25:05,True,True
rperry,DuQemm,2020-08-14T03:28:44,True,True
richarddixon,cMv,2020-01-31T15:57:13,False,True
karenschwartz,xr,2023-12-19T18:40:55,False,False
spope,vCGbuuaF,2020-08-09T15:19:02,False,False
danielleanderson,CqJguBbt,2024-02-16T21:07:15,False,True
hmccann,qMtypx,2021-01-11T02:27:33,True,True
batessarah,zLPiFDoBkI,2020-01-13T03:58:43,False,True
colinholmes,MAiSQqfEzl,2021-09-01T12:01:06,True,False
tammy20,WeIfGJsjC,2022-12-08T03:27:52,False,True
jdaniels,Pjf,2020-10-23T13:44:24,False,True
victorroman,FDVmTSE,2024-03-05T00:25:23,False,False
catherine77,GmhP,2023-12-20T05:09:26,False,True
elijah66,zTYwEFbmD,2022-07-02T08:20:27,False,True
bcaldwell,EWYOZkGGiY,2022-12-16T01:11:57,False,False
jadams,ycJZwhTbs,2022-05-11T23:55:14,False,False
carl27,otLOLCQ,2023-07-26T16:54:42,False,False
beckycraig,QFVM,2020-06-09T20:24:02,False,True
gbishop,MULdqvyq,2020-08-25T10:53:34,True,False
burnsmary,LCD,2022-08-10T01:16:19,False,True
kristinamorales,tc,2021-03-12T20:24:38,False,False
janet66,QJTxEztzrs,2023-06-30T11:26:07,True,True
fritzlaura,gRBBx,2022-10-27T20:01:53,True,False
akelley,fWJI,2023-06-04T05:29:41,False,True
ndiaz,OQRVSYtk,2020-02-20T15:48:14,False,True
bcalderon,nAWzoiFL,2021-11-14T02:43:51,True,True
moorerita,PpTapjpW,2021-04-10T08:09:39,False,True
thomas89,bMRmFmT,2022-06-02T07:47:44,False,False
scott46,dHAzLdNXb,2020-01-04T13:24:21,True,True
stephaniestokes,FsErXCv,2022-04-04T12:23:20,False,True
dwolfe,koYkzmAE,2020-04-19T05:50:47,True,True
harristimothy,ugCtFnY,2023-07-03T15:33:11,False,True
silvajennifer,IyZuuPSCMl,2021-01-22T01:07:27,True,False
troywalker,SmPseXI,2022-11-10T20:38:30,True,True
kswanson,yHIZSJJ,2024-03-11T19:23:07,True,True
brian09,dDW,2022-08-25T18:15:25,False,False
gsingleton,mZrhcZVQl,2021-09-27T15:04:21,False,True
kevin26,wtHSfkwkPA,2024-03-06T19:11:41,True,False
keithdoyle,bAtswqCUqk,2023-03-17T23:36:14,True,False
melinda56,zdnzoXJ,2020-09-15T05:35:54,False,True
klineaustin,wGzHNZ,2023-08-03T06:57:40,True,True
john30,ESeyZHoB,2023-12-19T11:47:10,True,True
michael15,Vq,2024-03-06T11:25:32,True,False
johnreeves,hnulphbycb,2021-09-29T23:55:06,False,False
brittanyedwards,cCNpom,2023-03-08T09:54:15,True,False
garylane,JjdfE,2023-06-22T11:16:29,False,False
julierose,QEvafs,2021-09-10T00:33:48,False,False
rthomas,afSaEx,2022-02-02T07:17:06,False,False
keithcarson,zJXfjdyk,2020-12-04T13:15:13,True,True
davisdouglas,ufIGZjUFKm,2024-01-03T17:28:04,True,True
jfoster,TjbYlyMFK,2022-02-12T10:52:48,False,False
colinfrancis,qVmK,2021-07-01T12:39:17,False,False
garnerjennifer,QFEuin,2020-10-08T20:38:31,False,True
javiergonzalez,utzdQj,2021-03-27T13:59:44,False,False
fguerrero,ZOoB,2023-10-29T07:26:20,True,True
hartmankara,en,2020-06-23T18:19:50,True,False
bryan83,yUsgFGDye,2023-10-14T17:04:04,False,False
ballardjessica,AzxWW,2020-04-28T14:15:22,False,False
michaelgutierrez,NPkd,2022-10-13T20:25:37,False,True
wallacelori,iUzjEIEdg,2023-05-09T22:57:56,False,True
derricktravis,twIKvkf,2022-11-13T16:27:47,True,False
annecarpenter,cX,2022-08-26T22:18:57,True,True
brianacevedo,wiMZsXW,2022-05-09T17:45:33,True,False
rebecca50,vRu,2023-01-16T11:54:06,True,False
ashleysanders,wBOqdpRRs,2022-04-06T17:07:33,True,True
torresluis,TpiEETRdHK,2023-05-24T17:40:46,False,False
mark16,PXPAycZKh,2023-08-05T11:41:34,True,True
robin11,APldxcxL,2021-02-21T06:37:14,False,True
harringtoncassandra,oyUoc,2021-02-28T00:43:37,True,False
williamperez,yWKQLR,2023-07-08T08:30:22,True,False
herringjeffrey,KvQKpwThDx,2020-01-22T22:15:40,False,True
wendyrodriguez,WvwI,2020-08-27T09:07:26,True,False
mortonlindsey,DiLhb,2020-12-22T06:06:21,True,False
renee19,kNLBmxSka,2024-01-14T21:30:28,False,False
alexanderroberts,YEG,2020-03-14T20:49:31,False,True
qjones,XqVgpf,2024-03-29T11:09:20,False,True
gary99,OzbHl,2023-07-18T22:56:00,False,False
osborneanthony,rO,2021-12-27T06:15:18,True,True
wprice,JuDUP,2020-05-20T04:45:45,False,True
blakesanders,NYoyAuvrm,2021-07-03T05:34:18,False,True
brenda13,dEFLZ,2020-11-26T23:47:35,True,True
rchristensen,rVKGoIC,2021-09-22T00:40:17,True,True
beckermegan,XlxyKCK,2023-06-22T20:25:06,True,True
herreralisa,ssfYYuC,2020-08-21T21:00:05,False,True
vwebster,pOthe,2023-05-14T17:45:05,False,True
jeffrey30,TaDCQoO,2021-06-16T14:37:20,True,False
kaylanichols,Odzobkc,2020-02-15T19:20:07,False,True
williamstamara,uNwVb,2021-10-17T10:35:18,False,False
sweaver,KNrFFZM,2021-12-27T19:06:49,False,False
christophercastaneda,RGBTViQ,2024-02-29T10:50:08,False,False
ethan33,AwE,2023-02-20T14:55:10,True,True
sandra06,YFUyr,2023-04-28T13:33:49,True,True
donna63,RSb,2022-11-15T06:11:13,False,True
elizabethmills,JzrWw,2020-10-14T14:01:02,True,False
rogersjennifer,XQUSr,2022-05-14T02:56:40,False,True
dbryant,vXNnqo,2024-01-09T04:06:25,False,True
jchandler,wBakhjws,2023-09-10T17:08:51,False,True
cole91,LRwlgXHCk,2023-10-13T07:53:06,True,True
bradyeric,jSPQo,2023-10-09T08:59:25,False,False
scottharris,TAcMPMtWcU,2020-02-27T19:43:35,True,False
darrylreed,YGThayR,2022-04-20T07:09:52,True,True
karenellis,kRRcdlBPpv,2024-04-12T04:41:02,False,False
katrina08,skDbknjrt,2021-10-07T12:55:08,True,True
pamela14,OiLlJMqib,2020-10-20T16:18:20,False,False
brendabaldwin,qib,2022-07-19T06:05:59,False,False
petersonconnie,kZgfrZIfGY,2021-05-05T20:10:32,False,False
tylermunoz,OGoADDmq,2023-02-17T22:17:04,True,False
amanda25,kyI,2022-11-25T18:35:32,False,True
martinezkristina,MiKrHGHQGN,2023-01-21T14:15:13,False,False
alejandroford,Vdnf,2023-12-20T13:14:53,False,False
scott29,nzai,2022-04-13T03:30:10,True,False
theresamassey,nAJGIg,2021-10-15T18:49:31,True,True
jacksonpamela,kGIjO,2020-11-06T15:25:53,False,False
randyalexander,XNiY,2024-02-16T02:07:00,True,True
yharding,UZylqJ,2022-09-19T04:22:35,True,True
james15,unSvSn,2020-03-30T09:43:17,True,True
stewartjillian,GtmzLQF,2022-02-23T15:14:25,False,False
alyons,ThCpA,2020-08-21T23:12:29,False,True
blairadam,HUAE,2021-10-16T06:40:22,False,True
fgriffith,mDaTOwQcoV,2023-06-26T02:23:36,False,True
ajones,CNkDeFE,2023-07-29T00:05:51,False,False
sconley,Qy,2020-03-30T05:24:28,False,False
maldonadotimothy,aTZiyM,2023-04-15T18:06:11,True,False
ibennett,ESjt,2021-09-21T02:56:57,True,True
mgomez,KSipVD,2021-06-08T23:36:25,True,True
amandagonzalez,QOIm,2020-02-03T20:47:13,False,True
griffinmichael,gObTRur,2021-08-18T00:13:04,False,False
daviskevin,ThCpA,2022-08-02T17:14:38,False,False
kwoods,TGpdcGYO,2021-04-21T05:05:18,False,False
jamiegonzalez,ErNFSCNVdl,2023-07-18T14:15:51,False,False
keithmays,fXKEKC,2022-06-22T02:25:45,True,False
ynewton,MGnbcNX,2022-08-28T23:12:37,True,True
johnsonheather,SqNeNYfCC,2020-11-29T22:06:43,False,False
lance80,wcRYKJQnoz,2022-10-24T16:36:23,True,False
greggbradley,KPyGmkmilr,2020-09-02T18:56:42,False,False
rdavis,ssWz,2023-08-07T23:02:32,False,True
kimberly20,MygzD,2020-07-14T06:22:09,True,False
duanecurry,tdhw,2022-07-03T08:02:55,False,True
jennifercarr,kn,2023-08-19T11:14:32,False,True
charleskidd,tmkUZUKK,2022-03-28T05:03:12,True,True
pricelauren,XBONwyGC,2023-10-05T16:32:21,True,False
dustindavis,thCU,2022-12-22T16:54:48,True,False
lreynolds,StbiLX,2021-12-21T02:17:15,False,True
opacheco,iqrtlKeNGx,2022-09-21T19:49:26,False,False
jessemurphy,UOsA,2023-07-19T09:44:27,False,False
patrickeverett,yOJdaRVMrv,2021-05-25T17:24:08,False,True
ucraig,OYxoLT,2020-10-28T01:07:33,False,True
vvillanueva,SfLkyPqlUN,2022-02-10T15:50:30,True,False
qmiller,XozQC,2022-11-21T04:03:33,True,False
pattersonvanessa,UXjQfL,2021-03-24T10:37:36,True,False
mbeltran,ORQ,2021-08-26T19:11:54,False,False
lisagarcia,rCmcrfv,2023-06-29T16:13:08,False,True
johnsonbrooke,YiL,2024-04-02T14:39:25,False,False
connie57,Ue,2021-01-28T12:32:35,True,False
michael00,BZgwet,2020-03-22T19:55:49,False,False
brooksaudrey,mQYTewkK,2021-10-15T04:59:32,True,True
megan18,shJlutNKU,2021-06-25T11:16:39,True,False
johnwelch,GqMilUMCp,2022-05-11T00:46:49,True,False
kimberlywood,ehYJNNQo,2023-08-10T12:16:08,True,True
xatkins,fBjHD,2022-07-22T21:09:32,False,True
kimberly20,uGDlWavX,2022-08-03T22:20:52,True,True
shari60,iqfe,2023-05-13T16:46:12,True,True
tlopez,BJQAakooHP,2022-12-01T10:21:10,False,False
johnnyjohnson,XPEAZfFDh,2020-01-24T16:12:31,True,True
hallbreanna,RvL,2021-07-24T08:59:52,False,False
figueroatina,MefEChmsZU,2020-10-08T11:41:32,True,False
rhendrix,uVmhsQMMW,2023-04-09T13:01:22,True,True
russomarvin,cwEEl,2023-12-15T11:35:43,True,True
garycohen,bxbMw,2021-09-17T23:50:08,False,False
alex78,FXtULs,2020-04-26T05:36:43,False,True
eric75,eZx,2024-04-05T16:18:24,False,True
yrichard,HEacFFQ,2020-02-20T15:15:11,False,True
drakeharold,OQ,2021-12-13T13:49:36,False,True
kimberlycook,gbVhVnMZE,2020-06-11T02:02:07,True,False
xwhite,bvLWzG,2020-11-23T18:40:32,False,True
vasquezpeter,ckQHTM,2024-01-21T09:48:56,True,True
reyesamanda,bfmywOCrOh,2020-05-20T07:10:48,False,False
rgarcia,faICawIhsf,2022-05-20T14:14:48,False,True
martinkaren,xamBUcJ,2023-03-12T20:24:33,False,False
meltonnicholas,gPAhqvp,2021-10-21T19:28:50,True,True
webbmathew,NsjfRSaru,2021-11-16T13:34:18,True,True
robertwells,ufOwHw,2020-12-16T03:57:35,False,False
millerrichard,ATyFIxEo,2020-11-03T18:05:39,True,False
hrodriguez,jJrUdFWc,2021-01-29T01:40:24,False,False
yanggregory,fNafFN,2020-11-12T02:46:54,False,False
sharon80,Egd,2022-03-08T18:26:28,False,True
beardrachel,kLEX,2022-09-10T16:28:53,True,False
nnichols,idRhDRO,2021-08-04T18:52:13,True,False
heidi70,ABtARV,2023-09-16T16:08:41,False,True
olivertyler,ixvjIrOs,2022-08-15T21:33:27,True,True
tbonilla,ALWthdrg,2020-07-27T01:16:45,False,True
horneaustin,XILviKDrnx,2022-11-24T11:28:42,True,False
karen95,Kog,2021-05-17T17:00:57,False,True
rebeccameyers,PXXNeR,2020-10-23T11:17:03,True,False
thompsonrachel,GuU,2020-06-06T18:02:36,True,False
jennifercarter,JzyffvcKkM,2022-02-05T00:40:35,True,True
rogersangela,kZv,2020-07-17T09:15:48,True,True
alicia41,XisEXHo,2021-07-25T21:10:43,False,True
anthony47,Zrcu,2021-07-16T13:20:29,True,False
john12,KYrLvV,2020-02-05T14:19:32,True,True
tylerward,MpRuWYUNF,2020-02-21T17:26:53,False,False
lawrence95,LcxaELKCh,2021-07-08T02:53:18,False,True
kristie57,pIwybeUda,2022-10-03T20:08:17,False,False
elijah48,foMNV,2021-02-24T01:30:46,True,False
paulajohnson,LNgexxhwvn,2024-04-03T04:32:00,False,True
richardperry,bUphtRKjJ,2020-10-28T03:23:34,False,True
stephanie75,dwXMhFQv,2022-12-23T08:27:23,False,False
russellgarza,NWBbsgIAz,2022-01-07T04:29:27,True,False
ryanrodriguez,KaoDPA,2021-03-31T14:53:52,True,False
brian03,VDTkyfMFnB,2021-12-21T03:40:30,False,False
lucas58,SMARZ,2023-03-22T17:28:15,False,True
rmyers,yZ,2022-11-05T16:23:50,True,False
nguyenchristina,ltmNFZFMr,2023-12-02T14:09:15,True,False
tony86,mpSRnFS,2022-11-28T19:08:03,False,False
sanchezmeagan,biTY,2020-01-08T01:15:49,True,True
sweaver,kosOfeOj,2020-10-20T12:49:16,False,False
eric17,raddWWmhE,2022-07-21T20:35:44,False,True
treid,PBuo,2022-07-03T21:12:41,True,False
branchmelissa,Fzxy,2020-09-06T17:24:33,True,False
laurenvaldez,qekDGn,2023-09-05T17:14:09,False,False
kingbrian,mDaTOwQcoV,2024-02-20T22:44:36,False,False
whitneysmith,YfMbH,2024-01-09T09:31:58,False,True
rose79,rmCJz,2022-10-03T00:52:51,False,True
donna62,KNGrj,2022-09-29T09:52:26,True,False
elowe,wiMZsXW,2022-12-20T01:01:54,False,False
patrickscott,cLyFjBJyV,2024-02-29T19:34:34,True,False
ilewis,uGDlWavX,2023-07-24T20:40:28,True,True
qwagner,QJRdJctfIM,2023-05-12T07:49:01,True,False
keithmays,cPEJBqXXL,2021-10-17T19:02:53,False,False
jgraham,nPjUGALA,2022-01-29T15:29:51,True,False
heather38,mWzQRsj,2022-01-20T20:29:03,False,False
shansen,yKsk,2021-10-25T22:58:01,False,False
mlopez,CGoD,2020-02-05T09:55:44,True,True
montoyalaura,kAQS,2023-08-15T15:23:43,True,True
jennifersoto,RrsdFAioq,2020-10-10T03:02:56,True,True
katherine49,SWPtWVit,2022-11-05T00:59:05,False,False
joel85,QArJhsp,2020-10-03T09:57:42,True,True
chad30,SVMQFqD,2023-10-18T07:27:44,False,False
lauren52,HXiIZTBxlT,2020-06-06T10:50:43,True,False
mbennett,tT,2022-08-29T16:28:41,True,True
ilewis,OdSL,2020-06-12T23:15:49,False,True
garciarichard,ZFlMK,2020-05-07T12:26:22,False,False
pennymartinez,IwpVtg,2024-02-29T04:15:03,True,False
rodriguezjoan,iMg,2021-10-25T08:25:29,True,False
kmorton,zLrd,2020-10-06T02:24:40,False,True
courtneycarter,wzAdqXDI,2023-02-03T00:41:45,False,False
zwhite,CctqifaB,2021-09-27T03:52:49,True,True
jasmine71,kai,2023-05-10T11:21:56,False,False
ramirezjuan,XOEAdbIWQ,2020-10-06T08:06:57,False,False
sarabeasley,tVvhKQm,2023-06-03T03:21:27,True,True
thomaswarner,rwBSmQH,2020-04-19T20:51:59,False,False
schneiderjason,DoVUXG,2021-06-04T10:18:50,False,False
cherylgrimes,sgp,2021-10-14T17:01:20,True,False
heatherfisher,QqZOYg,2022-09-01T14:46:04,False,False
joanne99,nlKUi,2021-05-16T00:24:30,True,True
angie87,UkywehfYkP,2023-06-25T18:39:26,False,True
hthomas,bMRmFmT,2022-09-12T01:42:50,False,True
henryangela,uOQR,2023-12-01T20:57:22,True,False
kdickerson,uDKnkOff,2022-09-11T19:07:56,False,True
heathermclaughlin,eWXocWdC,2021-06-17T05:51:52,True,True
hayesjacob,QabLsLueip,2023-10-07T21:06:38,True,True
fordalyssa,zqT,2022-08-12T14:00:03,False,False
fgriffith,aqECdA,2021-04-07T18:15:43,True,True
emily60,RJv,2020-07-26T04:30:04,False,True
carriekey,PFRQuvwFK,2023-08-03T10:09:30,False,True
rodriguezrichard,JUGvMpMV,2023-10-15T16:45:21,True,True
fryedward,JtmTUnUl,2023-01-12T21:57:26,True,False
ryanwest,UxZRpl,2022-08-25T19:36:29,False,False
pattersonkristine,kScH,2020-09-08T16:55:48,True,False
xmitchell,IBJH,2020-12-23T17:16:07,True,True
lisagarcia,gwbnyEimS,2020-05-15T17:30:07,False,True
ubush,mSPw,2021-06-02T12:30:53,False,True
dcampbell,SlkXWCXrO,2020-05-01T15:12:38,False,False
christopherdillon,hVg,2023-05-24T17:39:40,False,False
robin36,ssWz,2021-03-17T22:12:19,False,True
williamboyd,ysblj,2023-02-11T03:00:59,True,True
matthewgarcia,LyNT,2020-05-10T15:44:21,False,False
acook,esUXKSzY,2024-02-23T14:55:25,True,False
laraalexandra,bPLhYFm,2022-05-26T18:09:21,True,False
taylorjoy,pDIgPc,2021-07-19T02:05:44,False,True
sharon30,HFAFpCjA,2023-06-02T15:39:58,True,True
tpham,CQyYwG,2021-06-26T00:58:10,True,True
scott37,luudjFcr,2022-02-25T22:53:09,False,False
jparker,HUJBhQCb,2023-10-16T13:35:43,False,True
marymorris,JWkRLDYa,2020-09-10T09:33:59,False,True
paigeharvey,YlFGVMh,2020-03-09T08:42:39,True,False
valentinejamie,nNHclkBnc,2021-02-24T09:02:33,True,True
bcaldwell,WTZMMaWU,2023-06-06T13:46:05,True,True
thomasgutierrez,Pkdf,2023-10-17T14:07:12,False,True
nhogan,gGrR,2023-04-13T05:39:55,False,False
dwolfe,RWO,2020-08-23T02:46:52,True,False
sarah07,EAPf,2022-02-24T19:23:14,True,False
aharvey,xllWberhN,2022-10-20T14:46:04,True,False
xavier79,GAVVjwQVEv,2022-01-01T06:24:21,False,True
kramsey,IbP,2021-06-07T04:43:31,False,False
xcollier,NXvyGedCTP,2020-10-29T00:11:17,True,True
pfitzgerald,AHytLeBIFk,2020-10-15T20:37:42,True,False
brandon34,Xp,2021-07-01T07:57:49,False,False
adamali,iaSSDsEdhI,2021-04-22T13:49:28,False,True
colemanann,AqBnQDpyuc,2020-12-10T14:17:12,True,False
russomarvin,lPFlwB,2020-06-26T16:20:14,False,False
qstone,Db,2020-03-31T04:20:42,False,True
ericaday,wYDJuE,2021-06-22T12:49:58,True,True
jacobjordan,HK,2022-12-19T09:59:54,False,False
uhowell,iedM,2024-03-19T20:54:24,False,False
stephanie75,IFnpVmeakB,2022-06-18T04:12:54,True,False
katherine08,oXiXt,2021-07-05T11:29:30,False,True
christopher37,KzdLRKx,2021-04-18T00:29:20,True,False
brownjeffrey,JSR,2020-07-14T15:28:21,False,False
ofoster,dkiieIVL,2020-08-11T02:59:29,False,False
hicksbrittany,ycWPXcOOVb,2020-10-22T09:56:27,True,True
nthompson,FooUIu,2023-02-24T00:11:58,True,False
katiefernandez,FsErXCv,2023-08-17T15:54:00,False,True
rhonda15,KmGVIaLkc,2020-11-28T05:51:52,False,True
isabel40,IM,2022-08-10T09:26:55,True,True
salazarshari,cGVHAJpa,2020-10-20T02:08:19,True,False
harrisjay,hCslzvLTLc,2021-10-10T01:21:38,True,False
carsontina,drYHiMv,2021-01-16T01:28:45,False,False
fieldsjames,bIHo,2021-02-12T11:37:10,True,True
george66,ZSpw,2021-04-01T01:40:50,False,True
fsanchez,QqZOYg,2021-12-11T16:18:25,True,False
xavier38,GDVnNJq,2023-11-04T19:08:49,True,True
williamsjerry,VYQHCA,2024-04-09T14:49:57,True,True
jenkinscraig,Fzxy,2020-03-17T08:10:44,False,False
lambertdeanna,cBG,2020-01-17T15:19:19,True,True
xwilliams,qMtypx,2022-12-21T00:07:44,True,False
amoore,KbuRa,2024-01-16T18:52:55,True,True
christopherschultz,zCerihe,2024-03-11T04:43:57,True,False
bentleybrian,RrsdFAioq,2024-01-10T08:48:55,True,False
theodorecameron,RNNnB,2021-08-19T14:29:40,True,True
davidclements,NWBbsgIAz,2020-07-24T14:21:37,True,True
jesus00,BVsQgKq,2020-12-19T14:06:00,False,True
nmartinez,QduGVy,2022-01-25T22:38:21,False,True
olsonhannah,DeCRkATZv,2020-11-22T10:26:37,True,False
tylergill,rTBzUqD,2022-07-10T02:55:25,False,True
vjohnson,FLASau,2020-08-17T11:17:41,True,True
kimberly20,BGuO,2023-01-20T08:21:43,False,True
vazquezdean,YLIeP,2020-07-26T23:37:55,True,False
scottkimberly,zMxCoESSU,2020-02-28T19:07:48,True,True
angie59,jE,2023-05-22T18:44:47,True,True
dwatson,KPsynmJIdy,2022-09-08T03:12:56,False,False
walterskevin,rFiLzF,2023-11-26T15:53:05,False,True
wcarey,uFn,2022-04-10T06:34:55,True,True
sabrina74,vUwM,2023-08-15T22:46:09,False,True
bobby05,sQrBi,2021-05-02T13:10:52,True,False
wbruce,mSPw,2020-01-25T11:39:06,True,False
davisbrian,uJxlxMw,2020-05-05T12:51:46,True,True
josephjones,FVMeFBEXXC,2023-04-16T04:47:54,False,False
tayloradam,YkUUkeGY,2024-01-18T11:16:34,True,False
amyknox,xvnbQE,2020-08-31T10:18:29,True,False
joseburke,MefEChmsZU,2024-03-26T22:53:29,False,False
lisa61,DeCRkATZv,2022-02-10T18:01:07,False,False
cynthiarodriguez,BXL,2023-06-08T12:53:13,True,True
michaelclarke,UWbVA,2022-02-27T18:01:31,False,True
juliabutler,mLAb,2021-02-23T00:19:04,False,True
alexandermejia,DtTjm,2024-02-05T07:51:33,False,True
anna95,nrKGkf,2022-05-20T00:28:28,False,True
elizabeth64,YUdXx,2021-09-29T09:51:31,True,False
millerkevin,TgTKjKSj,2021-07-05T23:48:57,False,False
marshvictoria,djf,2021-04-05T06:19:57,False,True
josephangela,BzF,2024-01-01T06:42:27,False,True
nicholas79,hEYLnle,2020-06-21T02:28:49,True,True
huffjames,mpZA,2020-07-30T04:22:37,False,False
mstephenson,nyydKcl,2021-06-11T06:58:47,True,False
ygriffin,bbamTpa,2022-05-28T08:04:21,False,False
michelle24,OoSJvOh,2022-11-07T10:15:38,False,True
stephaniecarlson,vpcXTNn,2022-07-15T01:09:14,True,True
johnstonmaria,ocljqV,2020-07-30T17:28:18,True,False
bcollins,OiLlJMqib,2020-07-11T16:31:13,True,True
michael99,EiSSUx,2022-05-29T18:06:43,False,False
kfisher,Ticiu,2022-05-13T12:32:38,False,False
michellefoster,CHaHuakhB,2023-04-28T21:58:35,True,True
beancarol,Ctkn,2020-04-17T04:46:22,True,True
shelia85,VIHF,2023-11-25T11:16:20,False,True
ymoyer,jGUXtIDd,2023-03-10T23:32:22,True,False
brooksaudrey,RCk,2021-03-11T22:45:19,False,False
christine08,WuBSp,2023-02-07T22:31:43,True,True
