FollowerTag,FollowedTag,TimeStamp,IsMuted,NotificationsActive
vsteele,xmartin,2023-12-28T02:31:21,False,True
walter75,johnrivera,2022-09-17T12:13:44,True,False
hannahcurtis,geraldwilson,2020-11-02T00:44:32,False,True
tgutierrez,kaylaschneider,2023-06-23T11:16:36,True,False
sethmccarthy,tiffany13,2021-02-18T07:57:49,False,True
kennethgray,anthony86,2021-02-22T23:23:04,True,False
uwilliams,kentholly,2020-11-21T22:50:23,True,False
eshaffer,sharon18,2020-03-19T20:08:00,True,False
dana80,maxwatson,2021-08-24T05:31:33,True,False
kmathis,alejandrojoyce,2023-01-25T01:27:27,True,False
adriana57,sabrinawolfe,2022-08-31T16:01:08,True,False
gbaker,scott87,2023-08-03T12:30:10,False,True
virginia03,anthony84,2022-01-04T17:17:44,False,True
gwebb,fsherman,2022-07-14T06:37:00,True,False
stewartpamela,sheila71,2020-09-11T01:08:55,True,False
hamiltonjulia,elaine65,2022-05-17T21:59:51,False,True
hcook,clinerobin,2024-02-22T20:37:16,False,True
mcgrathspencer,gillheather,2021-03-08T18:01:28,True,False
jessica66,vcowan,2020-07-04T13:11:10,True,False
michaeladams,briannabaxter,2022-12-18T14:44:35,True,False
johnsonkaren,douglas52,2021-09-08T13:20:16,True,False
moralesjames,dbarr,2023-12-31T09:41:23,False,True
joshuamitchell,anna42,2022-09-22T04:30:06,True,False
kreynolds,martha60,2020-10-19T19:23:00,False,True
ujones,ramirezjames,2020-05-23T11:39:38,True,False
glarson,loganharris,2020-05-26T13:52:36,False,True
brianna50,snguyen,2023-05-20T18:46:31,False,True
marissa32,kimberly34,2021-12-28T00:16:22,True,False
joshuaramirez,lestes,2022-01-27T18:35:11,False,True
khampton,icowan,2022-07-16T20:06:31,False,True
lindaclark,shannoncochran,2023-03-01T05:46:09,True,False
rchavez,gary99,2020-01-30T21:16:43,True,False
uclarke,uwilliams,2023-11-26T14:40:54,False,True
crystal04,westdaniel,2022-10-04T23:02:49,False,True
monica17,meganscott,2022-02-09T05:34:24,False,True
aliciajones,christophertaylor,2023-10-05T09:58:47,True,False
mboyd,xtaylor,2020-10-31T09:41:50,False,True
shari60,wardmichael,2023-05-30T06:12:06,False,True
xpowers,tatejohnny,2022-07-02T07:00:52,False,True
mezarebecca,fhunt,2024-01-02T20:31:58,False,True
pattersonmatthew,jonesnicholas,2020-10-18T18:48:39,True,False
davisbrian,derrickriley,2021-04-18T08:18:00,False,True
muellerdaniel,robertwallace,2022-04-05T07:44:21,True,False
jonathan43,jenniferrivera,2021-07-20T21:22:53,True,False
annettebrooks,rlozano,2020-03-05T05:11:40,False,True
scottbest,peter68,2023-02-23T23:22:46,True,False
jaredhernandez,donaldbarton,2022-06-24T08:33:47,True,False
justinbarnett,kenneth29,2021-09-14T03:14:28,True,False
danielrodriguez,webbmathew,2022-01-21T20:56:04,True,False
brittanyedwards,rchavez,2023-11-29T04:51:02,False,True
sethhaynes,klong,2022-06-18T23:59:06,True,False
mcconnellkathryn,hestermartha,2021-05-22T16:07:48,True,False
warrengary,claire28,2022-04-30T16:23:28,False,True
pamela96,belljason,2021-09-27T03:22:39,True,False
gvaldez,danielsjudith,2020-06-12T20:22:05,False,True
donald01,erikcalderon,2020-03-19T00:22:41,False,True
jesus00,brian24,2023-06-14T15:22:10,True,False
lmcdonald,scamacho,2023-08-22T17:40:15,False,True
benjamin84,hannah26,2023-12-29T05:39:44,False,True
spalmer,randallcolon,2021-10-11T09:18:30,False,True
swalker,christinaburns,2020-05-14T20:57:31,True,False
moorerita,sarahbooker,2020-12-13T00:14:43,True,False
lmcbride,david17,2024-01-22T15:01:13,True,False
pmiller,alyssawhite,2022-03-28T02:04:51,False,True
robert86,rnguyen,2022-06-25T21:35:53,True,False
mjenkins,johnvincent,2023-03-28T06:05:22,False,True
frenchrebecca,iabbott,2020-01-08T05:44:25,True,False
jocelyn86,icardenas,2020-01-09T22:25:20,True,False
christy37,heatherfisher,2021-04-28T13:24:24,False,True
sarabeasley,chapmanjuan,2023-01-11T15:27:46,False,True
molly82,holly84,2020-04-03T23:54:32,False,True
cohenholly,ulyons,2024-02-21T13:35:05,False,True
pollardcynthia,pallen,2021-06-28T01:56:58,True,False
thenderson,danielbrown,2022-10-11T18:10:24,True,False
maria91,christianscott,2022-05-28T17:52:19,True,False
stephen60,littlemary,2021-12-22T22:29:21,False,True
melanie39,delacruzsusan,2020-05-12T13:51:41,False,True
sabrinadecker,davidmyers,2023-11-21T13:17:44,True,False
sarabeasley,gsingleton,2021-05-04T00:08:59,False,True
miguelramirez,christy37,2022-07-21T18:51:42,True,False
ebird,schneiderjason,2023-03-27T09:14:53,True,False
robertstewart,smorrison,2021-09-11T21:24:56,False,True
krystal16,charles25,2020-06-23T01:02:09,False,True
melvin74,stevencarey,2022-07-25T14:58:07,False,True
sethhaynes,mlawson,2021-09-23T06:42:00,True,False
elliottamber,melanie39,2023-02-24T09:58:39,True,False
staceyguerra,lwagner,2021-01-27T05:50:56,True,False
jody20,julia64,2021-04-02T07:33:55,False,True
hwang,christine08,2020-12-30T10:15:34,True,False
wbriggs,julie64,2021-10-29T18:01:03,False,True
ivargas,ana42,2023-10-26T13:08:02,False,True
jason42,lindsey30,2023-01-23T09:56:46,False,True
wayne77,stanleymichael,2020-08-28T20:53:58,False,True
figueroatina,ewolfe,2020-01-21T04:48:54,True,False
elizabeth02,kristen28,2023-07-22T04:27:42,False,True
thomasgutierrez,mooremichael,2020-09-23T14:01:46,True,False
melindaayers,bennetttommy,2022-06-22T00:31:06,True,False
connor25,marymorton,2020-08-11T06:23:59,False,True
christopher67,matthewmorgan,2021-11-18T06:57:51,True,False
livingstongregory,ybrown,2020-12-26T21:32:03,False,True
jeffrey73,owenkristina,2023-06-16T15:44:49,False,True
michelle47,rhamilton,2023-06-03T00:45:17,False,True
fisherrobert,oirwin,2021-09-21T22:40:14,True,False
matthew98,townsendandrew,2021-01-08T14:42:06,False,True
uharris,parklacey,2020-02-28T09:34:45,False,True
stoneemily,nhogan,2021-04-06T04:30:55,True,False
welchjennifer,ricky87,2023-02-21T13:00:04,False,True
sierramckinney,pruittnicole,2021-03-14T03:19:26,False,True
abean,molly82,2020-02-19T11:53:46,True,False
jillianharris,millermary,2023-06-08T14:40:37,False,True
samanthacoleman,robert58,2022-10-04T03:22:30,True,False
lmartinez,jeffreyperry,2021-02-19T06:28:44,False,True
jessica20,gonzalezbilly,2020-03-01T00:31:10,True,False
briannarodriguez,maria63,2022-06-12T03:47:23,False,True
dwolfe,pgrimes,2023-01-04T22:37:52,True,False
gcampbell,michael05,2022-06-06T02:17:04,False,True
brian09,tonyapatel,2020-12-07T08:04:13,True,False
debra76,bailey11,2022-03-31T00:08:15,False,True
lblack,melissa74,2023-01-03T00:54:27,True,False
ftorres,michelle26,2020-09-10T18:50:29,False,True
michealwright,sabrinagomez,2022-11-03T07:13:41,True,False
ashaw,dwatson,2022-05-14T21:25:40,True,False
thomasgutierrez,joshua80,2022-02-19T19:09:29,True,False
tammy17,frank75,2022-02-28T18:24:52,False,True
josephkim,jramirez,2020-08-13T01:17:43,True,False
frenchjudy,lsmith,2021-05-25T03:35:04,True,False
westdaniel,daniel46,2023-06-17T11:45:38,True,False
hmoreno,richardtaylor,2021-07-09T01:59:54,True,False
tom59,keith46,2022-03-19T08:05:03,False,True
kallen,meltonnicholas,2021-09-10T04:40:44,True,False
benjamin84,kreynolds,2023-04-26T01:56:08,False,True
bcook,walterlarry,2022-10-05T08:49:13,False,True
halematthew,laurie49,2020-06-18T23:17:03,True,False
williamsjessica,michael27,2021-08-26T12:24:23,True,False
heather75,carlsonjacob,2020-08-31T04:21:38,True,False
michaeloconnor,cabrerajeffrey,2022-01-21T10:40:34,True,False
kennethjames,cunninghammichael,2022-09-30T06:38:07,False,True
guerrastephen,tonyflores,2021-09-22T12:52:57,True,False
nconner,shepardjocelyn,2022-03-12T08:27:19,False,True
christiezamora,hardycindy,2020-09-24T04:26:18,False,True
robert58,averyvictoria,2022-09-30T17:37:42,False,True
richardsmith,simpsonmichael,2020-08-14T18:49:31,False,True
tylerpeters,rachel99,2024-02-08T00:13:08,True,False
mcgeesamuel,christopher70,2020-12-24T05:36:57,False,True
wilsonjames,sherry62,2023-05-02T15:16:36,False,True
dberry,pamela86,2023-03-18T20:20:32,True,False
chapmanjuan,ponceemily,2023-02-21T22:07:46,True,False
kimberly69,nicholas50,2020-05-08T07:08:06,True,False
markcrawford,ethan66,2021-08-06T08:27:05,False,True
bflores,spratt,2020-10-11T02:28:02,True,False
jeremysullivan,kreynolds,2021-04-12T08:12:29,False,True
jchapman,christine92,2023-02-21T03:44:48,False,True
anthonyallen,lecatherine,2022-03-13T06:38:40,False,True
brandon97,iyu,2023-10-11T08:18:52,True,False
jessica17,jacksonjorge,2020-10-17T10:15:32,True,False
stacypace,rpatrick,2021-04-16T05:18:27,True,False
phillip79,samanthathomas,2022-03-07T16:02:08,True,False
marshvictoria,kdavis,2022-01-31T21:44:34,False,True
brian47,amandaknox,2021-12-13T00:28:05,False,True
gramos,teresaschultz,2023-12-07T12:33:37,True,False
john88,cjohnson,2023-02-15T00:22:14,True,False
humphreysally,robert12,2023-11-24T05:43:29,True,False
xreeves,matthew10,2021-08-31T22:34:04,True,False
nmitchell,harrisjames,2022-05-15T17:21:11,True,False
stephanie75,savannahsmith,2024-01-02T13:14:51,True,False
george94,tinajackson,2021-04-19T16:58:42,False,True
victorroman,perryshelby,2023-12-09T10:31:29,True,False
ltaylor,lsmith,2021-04-03T00:12:07,False,True
harpermelissa,erikcalderon,2020-06-04T02:08:48,True,False
jamie04,charles74,2022-12-08T17:16:55,True,False
kelly47,dellis,2020-05-11T11:07:32,False,True
cortezjohnathan,cgarcia,2023-05-09T21:28:19,True,False
troy41,dbrock,2023-02-05T09:21:15,False,True
cgrimes,gardnerbeth,2022-05-04T18:19:45,True,False
wellssergio,christian96,2023-01-14T21:03:17,True,False
ctravis,larrycasey,2020-08-24T22:21:19,True,False
roger07,flane,2024-03-02T22:08:55,True,False
michael17,scott00,2023-11-25T07:29:23,False,True
bennettkent,davisdavid,2022-11-29T05:38:30,True,False
ysalazar,matthewedwards,2024-01-19T08:40:13,True,False
jessicaharper,stewartpamela,2022-08-13T00:38:28,True,False
matthewmacias,dillon74,2022-07-10T12:10:35,False,True
michaelhood,vvillanueva,2023-02-05T03:01:59,False,True
hollandtara,shanecastillo,2022-07-27T01:47:25,True,False
chadcochran,dixonapril,2021-09-06T05:25:03,True,False
connor21,wwilson,2020-09-21T14:35:46,False,True
jmiller,zalvarez,2023-03-25T05:12:58,False,True
zhangwendy,jamesscott,2022-12-24T05:20:32,False,True
jparker,markwhite,2023-09-22T09:20:21,False,True
zallen,christopher45,2020-08-31T12:53:49,True,False
lopezlaura,jessicamarshall,2023-06-01T17:02:33,True,False
tonyasmith,lauren12,2021-01-24T12:03:35,False,True
lroberts,gware,2021-07-30T10:56:57,True,False
olucas,prussell,2021-06-18T12:42:19,True,False
jonescarla,urodriguez,2020-12-10T09:55:26,False,True
lauren67,tammy91,2021-11-07T13:47:27,True,False
gshepard,matthew01,2022-01-23T00:04:24,True,False
boothjeremy,robinsonheather,2021-10-23T00:42:13,False,True
phillipswilliam,james77,2023-07-06T06:52:40,False,True
joseph89,tanya57,2020-09-19T05:51:13,False,True
jasmine10,josecollins,2022-07-30T22:53:13,True,False
jeremy87,daniel38,2022-01-08T18:02:38,False,True
olopez,dyerterry,2020-10-19T06:33:15,True,False
dawnstevens,lauraanderson,2021-06-22T23:10:58,False,True
jonathanhiggins,edward56,2020-03-04T05:47:50,False,True
donnataylor,anthony21,2022-07-04T22:54:22,False,True
hbaker,angelaanderson,2020-06-15T09:11:29,True,False
kristin21,diazjessica,2022-12-17T00:47:00,False,True
jacobkirby,uclarke,2021-05-25T09:39:08,False,True
michaelpark,heather88,2020-03-14T16:53:48,True,False
mcook,kelly08,2020-12-24T07:39:28,False,True
amyjones,fgross,2023-12-15T09:59:05,False,True
ashleycrawford,baileysarah,2022-12-28T02:03:46,False,True
martinmelvin,brandongardner,2020-01-23T02:44:54,True,False
john37,danawilliams,2020-12-30T17:06:10,True,False
pfloyd,lauren12,2022-09-22T09:35:16,True,False
dbruce,mclaughlinstephen,2020-11-01T23:58:08,True,False
trevinotrevor,patriciabishop,2023-11-09T19:30:10,True,False
shermanjanet,oruiz,2023-07-19T08:38:38,False,True
johnathanbridges,mcoleman,2022-12-11T08:12:00,False,True
elizabethmartinez,oblevins,2020-11-22T00:18:36,False,True
cynthiacastillo,rjones,2023-06-11T05:05:45,False,True
james62,martha60,2020-02-01T20:57:58,False,True
andrea10,tpham,2020-09-13T03:31:09,True,False
tracy19,johnlopez,2022-01-24T05:19:48,False,True
ashley70,keithtaylor,2023-01-17T15:23:05,False,True
jeremy11,jennifersummers,2021-01-08T02:14:47,False,True
agentry,ryansharon,2022-10-20T09:21:10,True,False
cameronwalker,jmcdowell,2023-11-07T05:16:24,False,True
taylorlisa,dmartinez,2023-04-04T06:09:51,True,False
johnathanlopez,keithflores,2021-07-23T17:25:24,False,True
franciscodavid,wilsonalexander,2023-11-14T19:36:23,False,True
cgonzalez,kpitts,2021-12-06T00:04:16,False,True
lpatrick,erika36,2024-04-12T06:17:21,True,False
karen30,beckycraig,2024-01-07T21:57:14,True,False
kristine67,lisa90,2020-05-12T03:26:07,True,False
austin24,ywheeler,2020-08-17T11:53:54,True,False
brittany66,randallcolon,2020-03-08T14:04:04,False,True
johnathan62,destinykent,2022-11-29T15:33:52,True,False
dbrock,baileymatthew,2021-04-13T23:40:56,True,False
gibsonbrad,anita20,2023-11-10T12:04:40,True,False
patrick24,cheryl99,2022-06-14T15:31:20,False,True
pchavez,christopher37,2024-01-02T20:16:37,False,True
michael02,priceshelby,2020-04-06T17:24:32,False,True
moralesjames,rachel99,2021-04-18T04:46:51,False,True
randywalton,janice23,2020-09-25T07:51:57,True,False
jeffrey84,alexaewing,2020-11-13T20:31:16,False,True
torresashley,bartonjessica,2022-05-20T15:30:16,False,True
monroesylvia,ncox,2022-05-13T12:52:41,False,True
anthony66,jeffrey21,2022-03-29T09:07:46,False,True
stacey71,millerheidi,2021-01-05T05:26:26,False,True
brianmiddleton,christopherschultz,2021-06-06T11:43:59,False,True
michaeloconnor,kwilliams,2023-10-28T11:27:56,True,False
christian83,davisjulia,2024-03-02T18:11:27,True,False
shaffermark,alvarezsamuel,2021-03-29T03:52:45,True,False
zacharycaldwell,brandon34,2020-06-14T04:40:40,False,True
robert58,hickscrystal,2023-12-29T18:09:07,True,False
justin98,iross,2020-12-31T06:33:01,True,False
qmaxwell,qhenry,2021-10-05T15:16:57,False,True
pattersongary,christopherperkins,2024-02-02T04:24:28,True,False
zbooker,lynnjenkins,2023-11-28T05:02:16,True,False
jacksonhenry,lindahall,2020-01-23T23:50:40,False,True
jasonsanchez,jennifer36,2023-10-25T10:39:05,True,False
keithvincent,mitchelljacqueline,2021-11-29T23:10:04,True,False
goodmanbelinda,alexanderdaniel,2021-07-26T18:35:19,False,True
oscarcummings,scottkimberly,2021-02-12T20:02:21,False,True
brewerandrew,otyler,2024-02-27T18:59:01,False,True
wallacelori,heather48,2020-12-13T19:50:59,False,True
gerald48,alice65,2023-09-16T10:54:24,True,False
daviscindy,sanderstimothy,2021-11-15T20:50:54,True,False
thomasrebecca,donaldhall,2023-07-16T22:05:14,True,False
kevinellis,hgillespie,2023-08-06T23:07:36,False,True
delacruzsusan,nmiles,2022-09-08T10:22:29,True,False
mweaver,harrisjames,2021-01-04T09:14:48,True,False
georgejones,benjamin02,2023-05-16T16:16:38,False,True
abigailpeterson,duanecampbell,2023-10-23T14:54:48,False,True
victoria15,whitepatrick,2024-02-25T19:09:20,False,True
joseph36,laurie10,2020-09-07T18:54:57,False,True
jessemurphy,khill,2022-08-03T03:27:24,False,True
millerrichard,jeremy11,2021-12-26T22:08:53,True,False
nguyendawn,erikbrown,2022-04-13T05:47:08,False,True
trevinotrevor,bettymunoz,2020-11-02T17:35:14,False,True
johnvincent,bradleyjeffrey,2021-04-07T14:20:20,True,False
imendoza,crystal42,2023-05-21T04:55:06,False,True
martinmelissa,rayapril,2022-01-09T10:38:58,False,True
mooreedwin,oliverbrandi,2021-08-01T22:43:54,True,False
mgomez,bradyeric,2023-07-13T01:27:04,True,False
ronald57,gregorygreen,2021-04-26T21:07:44,False,True
eugenesalazar,kleinryan,2022-10-17T00:55:46,False,True
rhonda31,rita93,2022-12-22T20:00:59,False,True
brandon34,hlawrence,2020-12-22T04:13:28,True,False
jreyes,grahamphillip,2021-02-03T12:13:29,False,True
wagnerjackson,fisherrobert,2021-07-04T19:35:11,True,False
jporter,jnorton,2023-11-22T00:16:41,True,False
melissa99,dana80,2020-01-13T03:31:53,True,False
sparksxavier,sierramckinney,2020-02-05T14:43:37,False,True
julie61,hilldaniel,2021-04-04T19:27:02,True,False
staceymacdonald,hallfelicia,2024-03-23T12:15:49,False,True
joseph60,eespinoza,2020-11-04T14:00:49,True,False
jparker,sweaver,2023-05-17T14:14:16,False,True
townsendandrew,michaelolson,2020-07-24T00:42:11,False,True
vroy,rebeccawatson,2021-03-10T04:56:00,False,True
beckycraig,shermanjanet,2023-03-25T01:12:38,False,True
lisahenry,eburke,2024-03-14T18:39:26,False,True
luisjohnson,cday,2021-09-07T16:06:05,True,False
fadams,hbutler,2022-12-13T19:39:26,False,True
kramsey,erik30,2023-03-26T06:37:11,False,True
erica78,darin74,2022-10-23T07:18:30,False,True
john29,hallbreanna,2021-09-07T01:04:47,True,False
larmstrong,dwarner,2022-01-14T10:54:07,False,True
wbriggs,acollier,2020-01-14T00:36:26,True,False
martha03,newtonkimberly,2021-12-21T00:47:42,False,True
daniel55,zhangwendy,2020-01-16T02:24:30,False,True
christopherperkins,xconrad,2023-05-10T12:08:54,True,False
kennethphelps,ashleyreid,2021-08-31T05:11:35,False,True
ghanna,katiefernandez,2023-08-07T03:35:49,False,True
kimeric,halldennis,2021-03-15T11:14:26,True,False
nunezamy,iwalls,2023-12-09T17:50:49,False,True
steelesamantha,tonyflores,2021-01-18T08:43:12,False,True
michael00,whitneytucker,2021-02-11T22:59:36,True,False
ybarber,nfletcher,2020-04-01T05:55:10,True,False
johnlopez,gsmith,2020-10-25T03:38:26,False,True
ryan62,williamsclaire,2021-06-16T17:15:28,False,True
ltaylor,baileymatthew,2023-01-17T13:16:49,False,True
phillipsanthony,meaganmiranda,2021-05-29T03:14:43,True,False
sfisher,kellercollin,2024-02-08T01:28:16,True,False
caseydowns,melissa32,2021-08-19T06:40:44,False,True
rachelhoffman,llittle,2022-10-05T06:49:35,False,True
vowens,shawn69,2020-04-16T20:59:49,False,True
fernandezbrianna,rray,2021-12-01T13:12:40,False,True
lskinner,andreawilliams,2023-09-03T10:15:12,False,True
latoyabaldwin,johnlopez,2023-03-20T19:22:28,True,False
karen23,daniellemason,2023-04-18T02:44:59,False,True
justin53,brenda12,2023-12-14T08:20:17,False,True
houstonlisa,victor77,2022-12-24T23:10:20,False,True
sabrinawolfe,howard40,2021-06-14T17:40:53,True,False
amanda53,amanda25,2020-03-05T20:46:38,True,False
twiggins,nwilkerson,2024-02-11T01:44:25,True,False
joann11,brittany80,2021-10-05T05:29:57,False,True
tom59,annarios,2023-05-09T01:38:43,True,False
robertbennett,martinmelvin,2021-04-05T09:06:04,False,True
aliciajones,kevin99,2021-01-25T04:08:42,False,True
larellano,humphreyvictoria,2021-07-17T22:31:03,True,False
lunabriana,mooreshelley,2021-11-28T10:03:07,True,False
thomaswarner,helenrobles,2023-01-01T07:51:08,True,False
kathleendavis,moorealexander,2023-04-27T13:16:46,False,True
michellespears,kim10,2021-10-05T08:08:39,True,False
knguyen,martinezgina,2024-01-29T05:56:11,True,False
rhonda15,mwheeler,2020-07-27T11:54:59,True,False
rebeccameyers,mweaver,2023-03-14T19:16:04,True,False
john00,mary02,2022-05-06T13:23:37,True,False
harmonlaura,reyesamanda,2022-07-25T15:29:28,False,True
brent95,dyerterry,2020-02-01T02:38:38,True,False
julianthomas,barbaramyers,2022-06-25T20:48:16,True,False
kwarner,brianflores,2024-02-08T14:01:27,False,True
shawnnicholson,davidmyers,2023-03-31T13:38:38,False,True
jasonacosta,hgillespie,2020-06-25T06:02:24,True,False
kellercollin,jreyes,2022-06-11T23:04:21,False,True
orozcoadam,tylermunoz,2021-06-17T13:50:08,True,False
kristenking,stephensonzachary,2023-11-14T07:21:02,True,False
jeremy19,ymorgan,2021-08-06T00:24:53,False,True
shirley44,nbarr,2020-07-03T09:54:40,True,False
dmyers,joshua80,2021-07-16T05:10:40,True,False
mwilliams,kendra82,2022-10-13T04:59:08,True,False
conniecarter,hharvey,2021-09-19T15:16:30,False,True
dperkins,suzanne31,2020-02-27T02:37:44,False,True
ericwalker,justin05,2022-01-13T18:28:56,False,True
fmorse,marialewis,2023-05-02T21:58:06,True,False
mcook,hthomas,2020-02-10T22:12:06,False,True
michaelwalsh,kyliewilliamson,2023-11-25T13:02:48,True,False
